stars;title;txt
3.5;Anything Else;De romantiek neemt een zure, verbitterde vorm aan, net als Allens kijk op de wereld.
1.5;Van Helsing;Monsterjager Gabriël van Helsing neemt het op tegen onder meer Dracula, The Wolfman en het monster van Frankenstein  toch niet de minsten. Helaas is het resultaat zwaar teleurstellend.
3.5;Touching The Void;Touching The Void is een boeiende documentaire.
3.0;Dirty Dancing 2: Havana Nights;"Na de hit uit 1987 is er een nieuwe uitvoering van Dirty Dancing gemaakt met een vergelijkbaar verhaal maar met een nieuwe setting; Cuba net voor de revolutie."
3.5;Dawn Of The Dead;Ondanks vele verschillen is deze nieuwe versie een goede horrorfilm, die misschien niet zo goed is als het origineel, maar er zeker niet veel voor onder doet.
2.0;"Starsky &amp; Hutc";Een luchthartige actiekomedie, maar zonder echte actie, en met maar enkele geslaagde grappen.
4.0;The Twilight Samurai (Tasogare Seibei);Dit met prijzen (Oscarnominatie Beste Buitenlandse Film, Gouden Beer) overladen epos stelt gelukkig niet teleur.
4.5;Kill Bill Vol. ;N het slotakkoord van Quentin Tarantino's tweeluik over bloedige wraak zien we hoe The Bride de onderste helft van haar dodenlijst afwerkt en de confrontatie aangaat met Bill.
4.0;Girl with a Pearl Earring;Het verhaal kent weinig verrassingen, maar dat wordt gecompenseerd door de verbluffende cinematografie, die op betoverende wijze de sfeer van Vermeers schilderijen weet op te roepen.
3.0;Hidalgo;Alle ingrediënten voor een ouderwets ongecompliceerde avonturenfilm zijn aanwezig, maar de pret wordt grotendeels verstoord door een al te voor de hand liggende Disney-moraal, en het bijbehorende sentiment.
3.5;1 Grams;De verwachtingen voor Iñárritus tweede film waren dan ook hooggespannen. Achteraf blijkt, misschien wel té hooggespannen
2.5;The Dreamers;Bertolucci slaat volledig de plank mis met een pretentieuze liefdesgeschiedenis waarin hij verschillende boodschappen probeert te verstoppen zonder schijnbaar te weten wat hij eigenlijk wil zeggen.
2.0;The Passion of the Christ;"Regisseur Mel Gibson laat het lijdensverhaal zien zoals dat nog nooit eerder op het witte doek is vertoond; uiterst gewelddadig en bloederig."
1.5;Battle Royale II: Requiem;Slaat de plank volledig mis en verzandt in een hopeloos rommeltje.
5.0;Shichinin No Samurai (Seven Samurai);Het verhaal van de zeven samurai, die een dorp moeten beschermen tegen een bandietenbende, blijft indrukwekkend, en het eindgevecht van een uur in de stromende regen onovertroffen.
