stars;title;txt
2.5;Candy;Conventionele aanpak van een heftige drugsrelatie.
2.0;Rocky Balboa;Eindelijk kunnen we samen met Sly het Rocky-hoofdstuk afsluiten.
2.5;Bobby;Vol clichés en oninteressante personages, maar in de laatste vijf minuten krijgt de film toch nog enige wrange betekenis en diepgang.
4.0;Indigènes;Terechte bijstelling van het onvolledige beeld dat velen hebben van de enorme offers die Marokkanen, Algerijnen en Tunesiërs hebben gebracht voor de stabiliteit van Europa.
4.0;Apocalypto;Perfect uitgevoerd avontuur in een exotische, prachtig aangeklede omgeving.
4.0;Olivier etc.;Speelfilmdebuut van regisseur Sander Burger over een jonge man met een hartafwijking die het leven dag tot dag leeft van totdat hij een meisje tegenkomt dat hem aankan.
3.5;Paris Je T'Aime;Achttien korte films van verschillende makers over liefde in Parijs, met veel bekende namen voor en achter de camera.
4.0;The Chinese Botanist's Daughters;Vrouwenliefde in het strenge China, dat kán niet goed gaan.
4.0;The Illusionist;Mooie ode aan de magie van de film.
3.0;Saw III;There will be blood. LOTS of it
4.0;Snow Cake;Een sympathieke, melancholische film die een kerstfilm voor het filmhuispubliek genoemd zou kunnen worden.
5.0;Odd Man Out;Verbluffende decors, prachtige muziek en een einde om te zoenen: een klassieker.
3.0;The Holiday;Dertien in een dozijn film, maar wel leuk.
3.5;Deja Vu;Een lekker spannende, doch flink ongeloofwaardige actiethriller voor tijdens de donkere dagen.
3.0;Eragon;Vermakelijk, maar weinig origineel fantasieavontuur.
