stars;title;txt
4.5;The Rider;Regisseuse Chloé Zhao geeft een zwieperd aan het westerngenre met dit poëtische, maar uiterst realistische cowboydrama.
2.0;The 15:17 to Paris;Eastwood doet met zijn laffe film geen eer aan een fascinerende heldendaad.
3.5;Der Hauptmann;De grens tussen satire en serieus drama is vaag in deze Tweede Wereldoorlog-film.
3.0;Beauty and the Dogs;Tunesisch verkrachtingsdrama loopt over van onrecht, maar mist nuance.
3.0;Blockers;Tienersekskomedie draait net iets te veel om de ouders en te weinig om de tieners.
1.5;Midnight Sun;Katie moet door een ernstige erfelijke aandoening zonlicht vermijden. Beetje lastig als de tiener verliefd wordt.
2.5;Nico, 1988;Opsmuk en ordeloosheid degraderen Christa Päffgen, alias Nico, te vaak tot figurant in haar eigen biografie.
3.5;A Quiet Place;Het horrordebuut van John Krasinski is voor Hollywoodbegrippen behoorlijk gewaagd.
2.5;Finding Your Feet;Charmante doch tamme Britse romkom die enigszins gered wordt door zijn sterke cast.
4.0;Au Revoir Là-Haut;Sprookjesachtig Frans relaas over vriendschap na de Eerste Wereldoorlog en de zucht naar genoegdoening.
4.0;Foxtrot;Intens drama over ouders die het verlies van hun zoon verwerken en met een nieuwe werkelijkheid worden geconfronteerd.
5.0;Lady Bird;Saoirse Ronan en Laurie Metcalf zijn magistraal als kibbelende moeder en dochter in een mooi klein drama met een klein hartje.
2.5;The Hurricane Heist;Pure pulp, maar met lage verwachtingen nog best te genieten.
4.0;Une Saison en France;De vluchtelingenproblematiek in Frankrijk krijgt een gezicht in dit sociaal-maatschappelijke drama.
3.0;Cobain;Nanouk Leopolds nieuwste is losser en onrustiger dan ooit tevoren.
