stars;title;txt
3.5;The Boxtrolls;De derde film van stopmotion-animatiestudio LAIKA is net als voorgangers Coraline en ParaNorman een lust voor het oog.
2.5;The Equalizer;Was het alweer tijd voor een remake van Man on Fir
3.5;The Maze Runner;Amerikaanse jeugdboekverfilming die aanhaakt bij de populariteit van The Hunger Games met een vleugje Lost. Zeer aangenaam tijdverdrijf.
4.5;Winter Sleep;Gouden Palm-winnaar maakt alle verwachtingen waar.
3.0;Bloedlink;Deze remake van de Britse thriller The Disappearance of Alice Creed scoort vooral punten met de ijzersterke vertolkingen.
4.0;The Trip To Italy;Zomers tafelen met Steve Coogan en Rob Brydon levert naast een reeks oeverloze discussies wederom een flinke dosis kijkplezier op.
3.5;Manuscripts Dont Burn;Gewaagde en confronterende kritiek op Iraanse regering.
1.5;Patria;Waargebeurd verhaal over Nederlands-Indische soldaat in het vreemdelingenlegioen tijdens de Eerste Wereldoorlog.
3.0;Pijnstillers;Tessa Schram maakt haar regiedebuut met deze nieuwste Carry Slee-verfilming.
2.0;Deliver Us From Evil;Na het angstaanjagende Sinister keert Scott Derrickson terug met een occulte misdaadhorrorfilm.
2.5;Life of Crime;Misdaadkomedie van de schrijver van Jacky Brown in de sfeer van het werk van de gebroeders Coen. De imposante cast is de grootste redding.
3.0;What If;Romantische komedie die graag indie wil zijn, maar iets te scheutig is geweest met het semi-intellectuele gebrabbel van zelfbewuste twintigers.
2.0;The Prince;Een vader moet zijn dochter uit de handen van criminelen zien te redden. Zelf is hij ook geen lieverdje.
4.0;Dorsvloer Vol Confetti;Boekverfilming over jong meisje dat zich subtiel los probeert te worstelen uit het strenggelovige milieu.
3.0;Alphabet;Documentaire van de maker van We Feed the World waarin de stelling dat ons moderne onderwijssysteem onze creativiteit om zeep helpt centraal staat.
