stars;title;txt
3.0;Ascent;Poëtisch maar beperkt eerbetoon aan Japans beroemdste berg.
4.0;Whitney: Can I Be Me;Whitney Houston overleed in 2012. Een getroebleerde ster met grote twijfels. Een intrigerend maar incompleet portret.
3.5;King Arthur: Legend of the Sword;Niet de beste versie van de Arthur-legende, wel een vermakelijke met eigen smoel. Of liever gezegd, een aantal smoelen.
4.0;The Circle;Geslaagde boekverfilming over een multimediabedrijf dat ons leven en privacy beïnvloedt. Realistischer dan je denkt.
2.5;Snatched;Amy Schumer en Goldie Hawn als moeder en dochter in een aaneenschakeling van gênante situaties in Zuid-Amerika.
3.5;Sami Blood;Een Sámi meisje voelt zich niet thuis in haar eigen cultuur, maar de moderne Zweedse samenleving zit helaas niet op haar te wachten.
4.0;I Am Not Your Negro;Helaas behoort racisme in de VS nog steeds tot de actualiteit. James Baldwin stond aan de wieg van het burgerrechtenactivisme.
2.0;Song to Song;Cineast Terrence Malick komt opnieuw aanzetten met een poëtisch gefilmde zoektocht naar zingeving.
4.5;In the Crosswind;Wonderschone en adembenemende tableaux vivants in dit aangrijpende, in stemmig zwart-wit geschoten oorlogsverhaal.
3.0;Unlocked;Spannende spionagethriller, ondanks de clichés en voorspelbare wendingen.
3.0;The Zookeeper's Wife;Op feiten gebaseerd heldenverhaal uit de Tweede Wereldoorlog legt de nadruk op lieflijke momenten en een boodschap van hoop.
2.0;Django;De laatste jaren van zigeunermuzikant Django Reinhardt in bezet Parijs. Zal hij optreden voor de Duitsers of moet hij vluchten
4.0;El Ciudadano Ilustre;Na de Nobelprijs is er voor een schrijver nog maar één hogere bekroning: het ereburgerschap van het geboortegehucht.
4.0;Guardians of the Galaxy Vol. ;Hoewel de verrassing er inmiddels vanaf is, zorgen Star-Lord en company opnieuw voor een uiterst genietbare film.
4.5;Free Fire;Testosteron en kogels vliegen in het rond in een zinderende schietpartij, uitgerekt tot de lengte van een speelfilm.
