stars;title;txt
2.0;Suzanne;Frans drama over twee zussen en de foute wegen die met name één van hen inslaat. Het verhaal wordt in horten en stoten verteld, wat te veel nadenken vergt.
2.5;300: Rise of an Empire;Met voldoende actie is dit langverwachte vervolg op 300 vermakelijk, maar wel meer van hetzelfde.
4.0;Kenau;Een historisch spektakel van vaderlandse bodem dat met vlag en wimpel slaagt voor de Bechdeltest.
4.0;We Are the Best!;Puberende punkers zorgen voor een oprecht verhaal over opgroeien in het Stockholm van de jaren tachtig.
3.0;Miele;Regiedebuut van actrice Valeria Golino gaat over een vrouw die zieke mensen helpt om een eind aan hun leven te maken.
1.0;Best Night Ever;De zoveelste variant op The Hangover is een platte komedie met platte personages die elke vorm van urgentie mist en er bovenal niet in slaagt grappig te zijn.
3.0;Ride Along;Pretentieloze buddycopfilm.
5.0;Nebraska;Het mooiste en ontroerendste drama van Alexander Payne is een roadmovie waarin het fileren van de band tussen een man en zijn familie het ware doel is.
4.5;Her;Geestige en ontroerende liefdesperikelen tussen een man en zijn computer in deze voor een Oscar genomineerde film van Spike Jonze.
1.5;Nurse;De hoogtepunten in deze erotische thriller zijn in ieder geval niet van cinematische aard.
3.0;LAmour est un Crime Parfait;Een film zoals zijn hoofdpersoon: aan de oppervlakte intrigerend en charmant, maar uiteindelijk toch nogal hol en onevenwichtig.
3.0;Non-Stop;Vliegtuigkaping met Liam Neeson weet niet voor de volle speelduur te overtuigen, maar levert dankzij een hoog tempo en een goede spanningsboog alsnog een aardige thriller op.
3.0;Touch of the Light;Dit Taiwanese drama is half biopic en half fictie. De verhaallijn over een blinde pianist wint het met gemak.
2.5;After the Tone;Hoofdpersoon Onno schittert door afwezigheid, maar wordt door voicemails van vrienden, familieleden en collegas toch vrij tastbaar in deze experimentele film.
2.5;"Mr. Peabody &amp; Sherman";Deze animatiefilm van de regisseur van The Lion King probeert humor, avontuur en educatie met elkaar te verenigen.
