stars;title;txt
3.0;Mijn Mama Is in Amerika en Ze Heeft Buffalo Bill Ontmoet;Zijn moeder is er dan misschien niet, Jean heeft wel een levendige fantasie.
2.0;Jupiter Ascending;De Wachowski's zijn terug met een grootschalig scifisprookje. Het resultaat is een visueel indrukwekkende warboel van jewelste.
3.5;Inherent Vice;P.T. Anderson neemt voor de 2e keer het L.A. van de jaren '70 als setting. Ditmaal voor een humoristisch en filmnoirachtig detectiveverhaal dat bol staat van de verwikkelingen.
2.0;Wild Card;Jason Statham zuipt, gokt en knokt erop los in Las Vegas.
4.0;Het Lied van de Zee;Oogstrelende creatieve animatiefilm van Ierse makelij die complexe themas met een avontuurlijk verhaal weet te verenigen. Genomineerd voor een Oscar.
3.0;Big Eyes;We hebben wel eens beter werk van Tim Burton gezien. De lichtpuntjes in deze vlakke biopic over schilderes Margaret Keane zijn Adams, tegenspeler Waltz en de laatste akte.
2.5;Night at the Museum: Secret of the Tomb;Dit derde deel in de succesvolle reeks fantasiefilms betekent ook het afscheid van Robin Williams.
3.0;Dos Disparos;Na een lange afwezigheid is Martin Rejtman terug met deze tragikomedie over de absurde herhaling van het leven.
4.0;The Tribe;Een volledige film in gebarentaal, en dat is meer dan alleen een interessant experiment.
3.0;Jack Bestelt een Broertje;Lekker maf vertier voor zowel kinderen als volwassenen.
2.5;Michiel de Ruyter;Gebrek aan ambitie kan Roel Reiné niet verweten worden, maar met monsterproductie Michiel de Ruyter lijkt hij toch iets te veel hooi op zijn vork te hebben genomen.
3.5;The Interview;De titel 'meest omstreden film van het jaar' is iets teveel eer, maar in het huidige maatschappelijke klimaat is The Interview misschien juist de komedie waar we op zaten te wachten.
3.0;Into the Woods;Verschillende bekende sprookjes komen samen in een vermakelijke musical met een enthousiaste cast.
4.5;Girlhood;Geweldige, mooi vormgegeven en ontroerende film over jonge zwarte vrouwelijke identiteit en seksualiteit, met een fantastisch acteerdebuut.
1.5;The Taking of Deborah Logan;Een oud zwak vrouwtje blijkt van meer last te hebben dan alleen Alzheimer.
