stars;title;txt
3.5;Blood Father;Mel Gibson is op zijn best als mopperend eenmansleger in deze simpele actiefilm met een persoonlijk tintje.
3.0;Bodkin Ras;Bij vlagen intrigerende mix van documentaire en fictie waarbij vooral de lokale Schotse elementen interessant blijken.
3.0;Mechanic: Resurrection;Ondanks het onzinnige verhaal een vermakelijke actiefilm met drie leuke actiesequenties.
4.0;Captain Fantastic;Viggo Mortensen schittert in deze tragikomische roadtrip van een wereldvreemde - of juist wereldwijze? - hippiefamilie.
2.5;Free State of Jones;Matthew McConaughey in een vrije verfilming van het leven van verzetsstrijder en mensenrechtenactivist Newton Knight tijdens de Amerikaanse burgeroorlog.
4.0;The Daughter;Pittoresk familiedrama met krachtige themas van verantwoording, onschuld en verlating.
4.0;Mãe Só Há Uma;Wat overkomt een puber die erachter komt dat hij vlak na zijn geboorte is gestolen? Indringend Braziliaans drama over de schokkende waarheid en werkelijkheid.
3.0;Ants on a Shrimp;Een mooie kijk achter de schermen bij Noma en de zoektocht naar voedselperfectie, die helaas wat diepgang mist.
1.5;Criminal;Kevin Costner is een beruchte crimineel die de herinneringen en vaardigheden van een vermoorde CIA-agent krijgt ingeplant en vervolgens ontsnapt.
2.5;Ben-Hur;Zijn de spectaculaire wagenrace en de uitdieping van één personage genoeg om deze nieuwe versie van het oude verhaal te verantwoorden
2.5;De Noodkreet in de Fles;Deel drie van de Afdeling Q-reeks over onmogelijke zaken van de Deense politie. Dit keer speelt een rotsvast geloof een rol bij de verdwijning van twee kinderen.
3.5;My Skinny Sister;Overtuigend tienerdrama van Zweedse bodem, dat vooral werkt als een schrikbeeld voor jonge meiden met een eetstoornis.
3.0;Angry Indian Goddesses;Een portret van de moderne Indiase vrouw. Ze zijn het zat om als lustobject of dom wezen behandeld te worden door de mannen en trekken hun eigen plan.
3.5;La Pazza Gioia;Beatrice is een manipulator pur sang en weet te ontsnappen uit een psychiatrische inrichting. Samen met een medepatiënte gaat ze op zoek naar het verleden.
4.5;Kubo and the Two Strings;Prachtig vormgegeven kunstwerkje uit de stal van LAIKAs animatiestudio.
