stars;title;txt
2.0;La Délicatesse;Audrey Tautou verliest haar man maar krijgt er een onwaarschijnlijke opvolger plus alle bijbehorende vooroordelen voor terug.
3.0;The Five-Year Engagement;Romantische komedie van de producent van Bridesmaids over twee tortelduifjes die hun huwelijk maar blijven uitstellen omdat er telkens weer iets tussenkomt.
4.0;Violeta Went to Heaven;Een meeslepende en eigenzinnige biopic over de Edith Piaf van Chili. Chronologie en de zucht naar volledigheid zijn compleet overboord gegooid, wat verfrissend uitpakt.
2.5;38 Témoins;Frans drama stelt interessante vragen, maar dringt niet door tot de kern.
3.5;Brammetje Baas;Creatieve familiefilm over de leergierige Brammetje voor wie groep drie behoorlijk tegenvalt omdat de meester geen oog heeft voor zijn ongeremde fantasie.
3.5;1 Jump Street;Op oude televisieserie gebaseerde film is misschien wat voorspelbaar, maar staat bol van de grappen en grollen.
3.0;De Van Waveren Tapes;Een fascinerend document van een complexe persoonlijkheid, opgebouwd uit geluidstapes. De fantasie van de filmmaker gaat ermee aan de haal, wat niet altijd gelukkig uitpakt.
2.5;Rock of Ages;Musicalverfilming is door de muziek een feest der herkenning, maar het verhaal en de personages zijn helaas niet zo volumineus als de kapsels.
2.5;Somewhere Tonight;In het laatste deel van de trilogie Amerikaanse remakes van Theo van Goghs films is niets meer tot de Nederlandse branieschopper terug te herleiden.
2.5;The Raven;Deze biopic met een fictieve inslag over Edgar Allan Poe heeft te weinig een eigen smoel. De aankleding en sfeer zijn goed getroffen, maar John Cusack zit niet lekker in zijn rol.
3.5;Het Monster van Parijs;Animatiefilm van de regisseur van Shark Tale had wat meer humor kunnen gebruiken, maar is mooi getekend en charmant.
1.5;Piranha 3DD;Dit vervolg op de geslaagde remake van twee jaar geleden is een herhaling van zetten. Met de aanwezigheid van Christopher Lloyd en David Hasselhoff wordt teleurstellend weinig gedaan.
3.5;De Rouille et d'Os;Onconventioneel liefdesverhaal van Jacques Audiard is een prachtig filmisch portret, maar mist de zeggingskracht van voorganger Un Prophète.
2.0;Kiss Me;Een formulematige Zweedse coming-outfilm, waarbij de diepte angstvallig wordt vermeden en de getalenteerde cast zich moet behelpen met een laf plot en lauwe dialogen.
2.5;Chernobyl Diaries;Horrorfilm van de schrijver van Paranormal Activity neemt ons mee op reis... naar Tsjernobyl. En dat is soms best spannend, maar echt eng wil het niet worden.
