stars;title;txt
3.0;Supernova;Kan een film over verveling boeiend zijn? Misschien wel, maar Supernova is helaas niet de film die dat bewijst.
2.0;Pompeii;Zijn liefde voor James Cameron en Ridley Scott weerhoudt Paul W.S. Anderson er duidelijk niet van hun successen bij elkaar in de blender te gooien.
4.5;The Immigrant;Deze klassieke tragedie is een nieuw meesterwerk van de nog altijd onderschatte James Gray.
3.0;Belle en het Beest;De betoverend mooie verfilming van het Franse volkssprookje stelt jammerlijk genoeg vorm boven inhoud. Vooral de relatie tussen de twee titelfiguren komt er bekaaid vanaf.
3.5;"Run &amp; Jump";Over het leven na een beroerte van een jonge vader.
4.0;Oculus;De nadruk in deze fascinerende horrorfilm ligt sterk op de psyche en minder op de schrikeffecten. De dialogen en karakterontwikkelingen zijn opvallend sterk voor het genre.
3.0;Tom à la Ferme;Na het overlijden van zijn vriend gaat Tom langs bij zijn schoonfamilie. Niemand blijkt daar echter op de hoogte te zijn van de homoseksuele relatie.
4.0;A Weekend in Paris;Een relatie in de herfst van haar leven wordt meedogenloos gefileerd in dit confronterende en vertederende drama. Er gloort echter hoop aan de horizon.
3.0;Capsule;Het einde van de wereld nadert, maar Nederland ligt er blijkbaar niet wakker van.
3.5;"Flits &amp; het Magische Huis";Een speelse animatiefilm die misschien is ingegeven door Toy Story en Home Alone, maar toch zijn eigen charme heeft.
3.5;Noa;Darren Aronofsky gaat op de commerciële toer, maar richt zijn pijlen op drama te midden van veel spektakel. En juist dat drama vloeit niet lekker, om maar in de terminologie te blijven
2.5;The Keeper of Lost Causes;Deense misdaadthriller naar het boek De Vrouw in de Kooi van Jussi Adler-Olsen.
3.5;Vochtige Streken;Een opmerkelijke erotische komedie van onze oosterburen. De grenzen tussen grappig en smerig worden opgezocht en af en toe keihard overschreden.
3.5;Viva la Libertà;De ster van La Grande Bellezza speelt een magistrale dubbelrol in deze politieke satire. Het had allemaal alleen nog wel een tikkeltje venijniger gemogen.
1.5;Toen Was Geluk Heel Gewoon;Een populaire televisieserie naar het grote doek brengen is zelden een goed plan. De Rotterdammers uit Toen Was Geluk Heel Gewoon hadden er nooit aan moeten beginnen.
