stars;title;txt
2.0;Taken ;Het vervolg op de kaskraker uit 2008 is meer van hetzelfde. Dat zal de liefhebber toejuichen, maar het verhaal staat bol van de onwaarschijnlijkheden en overdreven actie.
3.5;Nema Aviona za Zagreb;De nieuwste film van een ietwat absurdistische maar overduidelijk maatschappelijk betrokken filmmaker, aan wie EYE een retrospectief wijdt.
4.0;Alles is Familie;Vervolg op Alles is Liefde is eigenlijk helemaal geen vervolg, maar kan prima op zichzelf staan.
4.0;Beyond the Hills;"Indrukwekkend Roemeens drama van de regisseur van 4 Maanden, 3 Weken &amp; 2 Dagen over de invloed van het geloof op een innige vriendschap."
3.5;Italy: Love It or Leave It;Documentaire in roadmovievorm benadert problemen Italië met humor en liefde voor het land.
2.0;The Bay;Teleurstellende ecohorror van de Oscarwinnende maker van Rain Man, die zich verliest in een overdaad aan visuele foefjes en hierbij de gouden regels van het genre uit het oog verliest.
1.0;Die Kinder vom Napf;Zelfs als je je eraan probeert over te geven moet je tot de conclusie komen dat deze documentaire over een leeglopend gebied in Zwitserland tergend langzaam en saai is.
2.0;Het Meisje en de Dood;De nieuwe film van Jos Stelling kreeg de hoofdprijs op het Nederlands Film Festival, maar stelt flink teleur.
2.5;Lawless;De nieuwste film van John Hillcoat heeft een prachtige aankleding en een cast vol aansprekende namen maar mist focus.
3.0;Sinister;Onheilspellende horrorthriller die het met een handvol perfect getimede schrikmomenten eerder moet hebben van zijn effectiviteit dan van zijn inventiviteit.
3.5;Amour;Michael Haneke bewijst opnieuw zijn kwaliteit maar kan iemand de man alsjeblieft een wat strakkere editor toewijzen
2.0;The Twilight Saga: Breaking Dawn - Part ;Vaardig gemaakte, maar levenloze afsluiter van de Twilight-serie zal alleen liefhebbers van de reeks bekoren.
4.0;Sister;Een sterk geacteerd drama over armoede in de nabijheid van rijkdom, dat echter vooral interessant is door de familierelaties.
4.5;Argo;De derde speelfilm van regisseur Ben Affleck is een ijzersterk geacteerde mix van drama, politiek en een klein beetje humor gevangen is een treffend tijdsbeeld. De finale is zenuwslopend.
3.0;House at the End of the Street;Niets nieuws onder de zon, maar een degelijke hoofdrol van de altijd goede Jennifer Lawrence houdt House at the End of the Street prima overeind.
