stars;title;txt
2.0;Apollo 18;Ruimtefilm in de lijn van The Blair With Project en Paranormal Activity probeert origineel te zijn, maar slaagt daar niet in.
4.0;Essential Killing;Een mooi gefilmde,  minimalistische doch indringende achtervolgingsfilm waarin het menselijke uithoudingsvermogen en de empathie van de kijker worden getest.
1.5;Conan the Barbarian;Een inspiratie- en fantasieloze geweldsorgie in nutteloos 3D.
4.0;Crazy, Stupid, Love;Uitstekende romkom bevat de juiste verhouding tussen romantiek en komedie en zal  zowel mannen als vrouwen behagen.
2.5;The Devil's Double;Scarface aan het Irakese hof.
3.0;Flypaper;Komedievariant van bankovervalthriller schiet zo nu en dan uit de bocht maar biedt voldoende vertier.
3.5;Le Moine;Complexe onderliggende thematiek en een sterke hoofdrol van Vincent Cassel, maar helaas een wat trage opbouw in deze bewerking van de klassieke thriller uit 1796.
2.5;The Ward;In John Carpenters nieuwste horrorfilm is op enkele goede scènes na helaas weinig van de hand van de oude meester te herkennen.
3.5;"Cowboys &amp; Aliens";Daniel Craig overtuigt als revolverheld in deze geslaagde zomerblockbuster, waarin cowboys op de vuist gaan met buitenaards gespuis.
3.0;Melancholia;Lars von Triers nieuwste film over depressie en het einde van de wereld is toepasselijk deprimerend, maar mist diepgang.
4.0;Rise of the Planet of the Apes;Rupert Wyatt bewijst met zijn film dat er voor de primaten nog een (r)evolutie in zit.
2.0;Gianni e le Donne;Opvolger van Pranzo di Ferragosto is alweer zon voortkabbelende Italiaanse zomerfilm, voornamelijk gericht op een wat oudere doelgroep.
4.0;Super 8;J.J. Abrams brengt een ode aan de sf-klassiekers van Spielberg. Het gaat niet om de actie, maar om de fijne sfeer en de uitmuntende groep jeugdige acteurs.
4.5;A Separation;Intens, onontkoombaar en complex. De Iraanse winnaar van de Gouden Beer is een van de beste films van dit jaar.
2.0;Mr. Popper's Penguins;Klassieke kinderboekverfilming blijft ondanks Jim Carrey een typische Disney-achtige kinderfilm.
