stars;title;txt
5.0;Black Swan;Natalie Portman is subliem als ballerina in Darren Aronofskys psychoseksuele horrorballet.
3.0;London Boulevard;Speelfimdebuut van groot Hollywoodschrijver is rommelig, maar heeft gelukkig de chemie van Farrell en Knightley.
2.0;Skyline;Skyline heeft een miniem plot, inwisselbare personages en dialogen die op de lachspieren werken. De actie en visual effects maken veel goed, maar niet alles.
1.0;The Dilemma;Ron Howard maakt een flinke uitglijer met deze snel te vergeten formulefilm die zelfs dat eigenlijk niet is.
2.0;Alpha en Omega;Animatiefilm met weinig toegevoegde waarde is slordig in zijn uitvoering.
3.0;Sonny Boy;Langverwacht Nederlands epos ziet er fantastisch uit maar lijdt onder een matig scenario en wisselvallige acteerprestaties.
4.0;Les Amours Imaginaires;Films over de liefde zijn misschien niet erg origineel, maar de bijzonder stijlvolle manier waarop het thema in deze film in beeld wordt gebracht is dat wel.
3.0;Tron: Legacy;Het vervolg op Tron mist diens charme en neemt zichzelf te serieus, maar ziet er wel mooi uit en Jeff Bridges blijft goed.
1.0;The Tourist;Zelfs Depp en Jolie kunnen deze film niet redden. The Tourist is een passieloze, saaie film die op geen enkel vlak weet uit te blinken en snel in de vergetelheid mag raken.
3.5;Morning Glory;Vermakelijke komedie over het wel en wee achter de schermen van een Amerikaans tv-programma is vooral een showcase voor het talent van Rachel McAdams.
3.5;The Disappearance of Alice Creed;De makers van deze kidnapthriller weten uit een minimaal uitgangspunt maximale spanning te halen door de vele plotwendingen.
1.5;Twelve;Fascinerend slechte film van regisseur Joel Schumacher die de weg helemaal kwijt lijkt te zijn.
4.0;Les Petits Mouchoirs;Liefhebbers van de Franse cinema mogen deze fraaie ensemblefilm, met onder meer een stralende Marion Cotillard, absoluut niet aan zich voorbij laten gaan.
3.5;The Green Hornet;Het is overduidelijk dat komiek Seth Rogen hier een flinke vinger in de pap heeft gehad: The Green Hornet biedt ongecompliceerd superheldenvermaak.
3.5;The Way Back;Na zeven jaar afwezigheid is Peter Weir (The Truman Show, Master and Commander) terug met deze epische film over een onmenselijke tocht van de Siberische goelags naar India.
