stars;title;txt
4.0;Raw;Een kannibalenhorror zoals je hem graag ziet: stijlvol, intelligent en bij vlagen lekker goor.
3.5;The Lost City of Z;New Yorker James Gray weet prima raad met de Boliviaanse jungle in zijn biografie van de legendarische ontdekkingsreiziger Percy Fawcett.
2.0;Oscuro Animal;Drie vrouwen vechten in de Colombiaanse bergen en jungle voor hun veiligheid en leven. Een lastig te vatten drama zonder dialoog.
3.0;Alone in Berlin;Weinig nieuws onder de zon in deze aftrap van een reeks verfilmingen van waargebeurde Tweede Wereldoorlogverhalen.
1.0;Quality Time;Vijf verhalen over vijf mannen in vijf verschillende stijlen. Het resultaat is een warrige exploratie van absurdisme.
3.0;De Aflossing [Telefilm];De strijd tussen bankier Waldemar Torenstra en zijn activistische broer Gijs Naber zet niet alleen hun relatie maar heel Europa op scherp.
4.0;Get Out;Spanning, humor, mysterie en satire vallen perfect samen in het regiedebuut van Jordan Peele.
3.5;Before I Fall;Grotendeels geslaagd highschooldrama over een tienermeisje dat Cupidodag steeds opnieuw beleeft.
4.0;Aloys;Indringend drama over eenzaamheid en isolement.
3.5;The Other Side of Hope;Een Syriër raakt bevriend met een restaurateur in Helsinki. De nieuwe Aki Kaurismäki is heerlijk onconventioneel en absurd.
3.5;0th Century Women;Annette Bening voedt haar zoon liefdevol op gedurende de roerige jaren zeventig.
3.5;Chez Nous;In tijden van rechts-populisme toont dit Franse drama de gevaren en de makkelijke praatjes ervan.
2.0;Voor Elkaar Gemaakt;Flauwe romantische komedie die gebaande paden matig uitgevoerd betreedt.
3.0;March of the Penguins ;De pinguïns zijn terug en nu met nageslacht. Prachtige dieren en kunstig geschoten plaatjes zorgen voor meer van hetzelfde.
3.5;Raafje met de Rode Sok;Leuke kinderanimatie met een raaf en een beer in een zeepkistenrace, met zowaar een spannende conclusie.
