stars;title;txt
2.5;Burlesque;Weinig vernieuwende musical met Christina Aguileras acteerdebuut: wat kan ze zingen, die meid.
3.0;Megamind;De eeuwige strijd tussen goed en kwaad krijgt een twist in Megamind. De held gaat dood, dus hoe moet de schurk nou verder
3.5;Van de Kat Geen Kwaad;Aanstekelijke animatiefilm is leuk voor jong en oud, maar zoekt daarin wel de grenzen op. Niet voor overbeschermende ouders of overgevoelige kinderen.
3.0;New Kids: Turbo!;De vijf asos uit Maaskantje maken hun debuut op het witte doek. Alleen voor fans en mensen met een hoge tolerantie voor absurdistische humor.
2.0;The Chronicles of Narnia: The Voyage of the Dawn Treader;Het derde deel van de Narnia-reeks is onsamenhangend en te moraliserend, maar de fantasiewereld ziet er weer fraai uit.
1.5;De Eenzaamheid van de Priemgetallen;Slecht nieuws voor degenen die het boek hebben gelezen: de verfilming is zeer teleurstellend en een aaneenschakeling van verkeerde artistieke beslissingen.
3.5;De Eenzaamheid van de Priemgetallen;Goed nieuws  voor degenen die het boek niet hebben gelezen: de verfilming is aangrijpend en sfeervol.
5.0;The Red Shoes;Doe jezelf een plezier: laat alles liggen en ren naar de bioscoop om te genieten van de nieuwe restauratie van dit tijdloze meesterwerk.
3.5;The Next Three Days;Paul Haggis' nieuwste is helaas niet zo sterk als zijn vorige successen, maar het is nog altijd een prima film.
4.5;Rapunzel;Een geslaagd huwelijk van klassieke Disney-vertelling en moderne animatietechnieken resulteert in een tijdloos boeiend avontuur.
4.0;The Kids Are All Right;Het onweerstaanbaar grappige The Kids Are All Right is een traditionele film over een Amerikaanse familie, maar dan met twee moeders aan het hoofd van het gezin.
2.5;Unstoppable;Tony Scotts nieuwste heeft een uiterst clichématige opzet en een zwak begin, maar weet nog vermakelijk spannend te worden.
4.0;Catfis;Catfish, ook wel die andere Facebookfilm, zegt meer over het fenomeen Facebook dan The Social Network .
4.0;Waiting for Superman;Schitterende documentaire van Davis Guggenheim, regisseur van An Inconvenient Truth, legt het falen van het Amerikaanse onderwijs op pijnlijke wijze bloot.
2.0;Home for Christmas;De Noorse Love Actually? Verre van, al ontbreekt het niet aan potentie.
