stars;title;txt
2.0;Vacation;Een familievakantie verandert al snel in een bizarre roadtrip in deze remake met Ed Helms.
1.5;Hitman: Agent 47;Het maken van een geslaagde videogameverfilming blijkt nog altijd een lastige opgave.
4.0;Straight Outta Compton;De biografie rondom één van de invloedrijkste hiphopformaties kijkt weg als een jongensboek met een vleugje maatschappijkritiek.
3.5;Dheepan;Boeiend, gewelddadig immigratiedrama dat de Gouden Palm in Cannes won.
1.5;Knock Knock;Eli Roths nieuwste kan het beste worden omschreven als de pornoversie van Funny Games.
3.0;Mia Madre;Ontroerend verhaal, deels tenietgedaan door de zeer onevenwichtige toon.
2.0;Ricki and the Flas;Deze belegen muzikale feelgoodfilm richt zijn pijlen voornamelijk op het oudere publiek. Zelfs met Meryl Streep als rockchick levert dat een slaapverwekkende kijkervaring op.
4.5;Victoria;Eén shot van ruim twee uur sleurt de kijker mee door nachtelijk Berlijn. Niet alleen technisch indrukwekkend, maar ook zeer beklemmend en aangrijpend.
3.5;Trainwreck;De eerste speelfilm van en met Amy Schumer is op momenten hilarisch, maar romantiek maakt soms meer kapot dan haar lief is.
3.5;Een Dag in 't Jaar;Bijzonder afstudeerproject volgt drie Amsterdammers een jaar lang terwijl ze door de stad wandelen.
3.0;American Ultra;Chaotische actiekomedie waarin stoner Jesse Eisenberg de ultieme vechtmachine blijkt te zijn.
2.5;Carnotstraat 17;De rijke historie van de voornaamste bioscoop van België die een toevluchtsoord werd voor illegale immigranten komt in deze docu niet helemaal lekker uit de verf.
2.5;We Are Your Friends;Wie volledig uit zijn plaat wil gaan op de beats van Zac Efron is aan het juiste adres, maar inhoudelijk heeft deze succestocht van een aspirerend dj weinig te bieden.
1.5;Stoedjent;Een moderne Kazachse bewerking van de klassieke roman Misdaad en Straf van Dostojevski. Rommelig en slordig uitgewerkt.
3.0;X + Y;Nathan is autistisch, heeft een wiskundeknobbel en vlinders in zijn buik. Een ongelukkige combinatie die al even ongelukkig wordt verbeeld.
