stars;title;txt
4.0;Still the Water;"Familie, liefde, leven, dood, natuur; grootse themas, maar verwerkt in een uiterst gevoelig en behaaglijk drama."
3.5;Still Life;Indrukwekkende kleine film met Eddie Marsan over het belang van menselijke interactie.
3.5;Party Girl;Amateuractrice Angélique Litzenburger speelt als uitgerangeerde nachtclubhostess min of meer haar eigen leven na.
3.5;The Hunger Games: Mockingjay - Part 1;Het eindspel van The Hunger Games begint met een ingetogen eerste helft.
4.0;Wiplala;Wederom een zeer geslaagde Annie M.G. Schmidt-verfilming uit de koker van producent Burny Bos. Eigentijds maar toch heerlijk nostalgisch.
2.0;Dumb and Dumber To;Harry en Lloyd zijn twintig jaar ouder, maar nog geen steek wijzer. Geen wonder dus dat ze met dit onnodige vervolg komen.
5.0;Whiplas;Een Oscarwaardige vertolking van J.K. Simmons in een magistraal muziekdrama over de offers van het volgen van je passie.
4.0;Mommy;Beklemmend, esthetisch en bovenal weergaloos geacteerd drama van jonge arthouseveteraan Xavier Dolan.
5.0;Sunset Boulevard;De meesterlijke klassieker van Billy Wilder over de schaduwzijden van Hollywood is gerestaureerd en opnieuw te bewonderen in de bios!
2.5;Horns;Zelfs een duivelse Daniel Radcliffe weet dit rommelige moderne sprookje niet te redden.
3.0;Samba;Omar Sy trekt wederom de sympathie naar zich toe in deze officieuze opvolger van Intouchables. Dit keer pakt de combinatie tussen drama en 'feel good' minder goed uit.
4.5;Interstellar;Christopher Nolan flikt het weer: zijn nieuwste is een weergaloos ruimtevaartepos met een lastig te doorgronden plot, prachtige plaatjes en een sterke nadruk op drama.
5.0;Nightcrawler;Spanning, tragiek, een heftige boodschap en een excellerende Jake Gyllenhaal maken van Nightcrawler een niet te missen film.
4.0;Violet;Prachtig ingehouden Vlaams drama over hoe jongeren met een zwaar trauma omgaan.
4.5;Aanmodderfakker;De grote winnaar bij de Gouden Kalveren is een heerlijk komisch-cynische kijk op het leven van een nietsnut, wiens leven op zijn kop wordt gezet door een zestienjarige oppas.
