stars;title;txt
3.0;Brooklyn's Finest;Ambitieuze politiethriller van de regisseur van Training Day kan ondanks slimme vertelstructuur niet verbloemen een slappe herhalingsoefening te zijn.
4.5;Inception;Inventieve en originele actiethriller van de bovenste plank van de maker van The Dark Knight, die zich afspeelt in droomwerelden.
3.0;Exam;Spannende psychologische thriller die sterk gebruik maakt van minimalistische middelen, maar het aan het einde voor zichzelf verpest.
3.0;The Karate Kid;Remake die weinig toevoegt aan wat we al kenden uit de vier The Karate Kid-films uit de jaren tachtig en negentig, maar daarom niet minder onderhoudend is.
3.5;Knight and Day;Tom Cruise, doldwaze actie en een plot dunner dan de zool van een teenslipper leveren pretentieloos vermaak op.
4.5;Me and Orson Welles;Orson Welles was een filmicoon van ongekend formaat. Dat Me and Orson Welles hem meer dan recht doet zegt voldoende over de kwaliteit van deze film.
2.0;Die Friseuse;Duitse film over een zwaarlijvige kapster die moet zien om te gaan met allerlei tegenslagen is te luchtig om lang te kunnen boeien.
3.5;El Último Verano de la Boyita;Persoonlijke film van de Argentijse cineaste Julia Solomonoff is verre van perfect, maar weet toch wel te plezieren. Heel lang zal de film echter niet op het netvlies blijven hangen.
4.0;Greenberg;Ben Stiller schittert als Roger Greenberg, een narcistische klootzak die je in het echte leven niet wil kennen, maar op het witte doek heel interessant is om naar te kijken.
3.5;Unthinkable;Thriller met een niet ondenkbaar uitgangspunt roept interessante vragen op over goed en kwaad.
3.0;Shrek Forever After;Vierde en tevens laatste deel in de Shrek-serie is anderhalf uur heel aardig entertainment rondom een belachelijk verhaal.
1.0;Leap Year;Voorspelling: iedereen die dit romantisch vindt zal minimaal één keer in zijn of haar leven scheiden.
3.5;Get Him to the Greek;Uitzinnige komedie is een ouderwetse buddymovie die vooral ontzettend grappig is.
1.5;The Twilight Saga: Eclipse;Jacob is weer naakt, Edward kijkt weer intens en Bella is nog steeds aan het twijfelen. Gezien de bizarre wereld van de personages in Twilight, hebben ze toch maar een suf bestaan.
3.5;Nordwand;Beklemmend bergbeklimmersdrama dat de snijdende kou, de duizelingwekkende hoogtes en de ontberingen op doordringende wijze voelbaar maakt.
