stars;title;txt
4.0;An Education;Een aangenaam drama met een geweldige cast over een jong meisje dat een nieuwe wereld ontdekt.
2.5;Valentine's Day;Met de regisseur van Pretty Woman aan het roer en een gigantische sterrencast, zou het haast niet fout kunnen gaan met deze Amerikaanse interpretatie van Love Actually.
3.0;My Queen Karo;Doorsnede van een krakerscommune in het Amsterdam van de jaren zeventig is een vermakelijke, maar ietwat vrijblijvende film.
3.0;"Percy Jackson &amp; The Lightning Thief";Verfilming van Rick Riordans eerste boek uit de Percy Jacksonreeks is een weinig fantasierijke fantasiefilm. Voor een jong publiek.
4.5;Un Prophète;Schitterend en spijkerhard gevangenisdrama imponeert en verontrust.
4.0;A Single Man;Debuut van modeontwerper Tom Ford is een indrukwekkend portret van een rouwende man, met een schitterende Colin Firth in de hoofdrol.
4.0;The Imaginarium of Dr. Parnassus;Terry Gilliam is eindelijk weer in vorm met een origineel, grappig en fantasierijk sprookje dat prachtig is vormgegeven. Met de laatste rol van Heath Ledger.
2.5;The Box;Kelly heeft lef en talent, maar levert met The Box een Rolex-imitatie af: de film lijkt mooi en ingenieus gebouwd, maar blijft een namaaksel.
3.5;The Princess and the Frog;Glorieuze terugkeer van Disney naar originele animatietechnieken maakt indruk door de prachtige setting in New Orleans en de heerlijke muziek van Randy Newman.
3.5;Astro Boy;Puristen zullen genoeg te klagen hebben over deze Hollywoodversie van Astro Boy. Minder gepassioneerde fans zullen dit waarschijnlijk een geslaagde animatiefilm vinden.
2.0;Edge of Darkness;Mel Gibson is terug in matige thriller met voorspelbaar gecompliceerd plot.
5.0;A Serious Man;Nieuwe film van de gebroeders Coen is een van de hoogtepunten in een al zeer indrukwekkend oeuvre.
3.0;Millennium 2: De Vrouw Die Met Vuur Speelde;Na een sterk eerste deel van de trilogie wordt in het tweede deel veel ingeleverd.  Gelukkig speelt Noomi Rapace wederom ijzersterk, waarmee ze de film redt van een onvoldoende.
4.0;Triangle;Christopher Smith speelt een oneindig intelligent spelletje waarbij de kijker in een gekmakende nachtmerrie belandt. Keer. Op keer. Op keer.
2.0;Did You Hear About the Morgans;Hugh Grant en Sarah Jessica Parker ongelukkig getrouwd in tenenkrommend slechte komedie.
