stars;title;txt
4.0;In a Better World;Deense Oscarwinnaar is een sterk gespeeld en hartverwarmend drama over wraak en vergeving.
2.0;Limitless;Wat als er een pil bestond waardoor wij opeens vijf keer zoveel hersencapaciteit tot onze beschikking hadden? Er zouden vast geen films als Limitless gemaakt worden.
2.5;Just Go with It;Niet zo slecht als Grown Ups vorig jaar, maar ook de zesde samenwerking tussen Adam Sandler en Dennis Dugan levert weer geen hoogstaande cinema op.
2.5;The Myth of the American Sleepover;De debuutfilm van David Robert Mitchell heeft een prachtige titel, maar dat maakt er helaas nog geen prachtige film van.
1.5;The Resident;De vraag waarom kiest een tweevoudig Oscarwinnares voor zon belabberd scenario? is spannender dan de film.
4.0;Barney's Version;Paul Giamatti stijgt boven zichzelf uit als de fantastische Barney in een film die bol staat van acteertalent en sterke personages.
2.0;Black Butterflies;Als je na 98 minuten te hebben gekeken naar Ingrid Jonker, nog steeds geen idee hebt wie Ingrid Jonker nu eigenlijk was, heb je als regisseur iets niet goed gedaan.
2.5;Hall Pass;"De makers van Dumb &amp; Dumber en Theres Something About Mary hebben al een tijd geen komedies meer gemaakt die echt leuk waren. Hun nieuwste brengt daar geen verandering in."
2.0;Aurora;Drie uur durend epos over een alledaagse Roemeen die moorden pleegt. Regisseur Cristi Puiu lijkt na zijn meesterlijke The Death of Mr. Lazarescu de weg kwijt.
4.0;De Engel van Doel;De Antwerpse haven en kerncentrale omsingelen het Vlaamse dorpje Doel al geruime tijd. Uiteindelijk gaat het plaats maken voor industrie, maar de laatste inwoner weigert te vertrekken.
3.0;Illégal;De onmenselijke omstandigheden waarin uitgewezen asielzoekers in detentiecentra moeten leven is de basis van deze weinig verrassende film.
3.0;Sound of Noise;Een geestig pleidooi voor creatief muziek maken maar als film is Sound of Noise net iets te slordig om echt te beklijven.
2.0;Africa United;Matige kinderroadmovie over vijf kinderen op weg naar het WK voetbal in Zuid-Afrika.
3.0;Justin Bieber: Never Say Never;Zeventien jaar en nu al een film over zijn leven. De documentaire is niet heel vaardig gemaakt, maar heeft af en toe best interessant materiaal te bieden. De beliebers kunnen hun hart ophalen.
3.0;Hop;"Een kerstfilm over de paashaas; dat hadden we nog niet eerder gezien."
