stars;title;txt
4.0;Before Midnight;Het derde deel uit de Richard Linklater-reeks is wederom een pareltje met gevatte en aangrijpende dialogen, met als hoogtepunt een fikse ruzie.
3.0;Trance;Danny Boyle is goed genoeg om een speelfilmlengte vermaak te bieden, maar echt gedenkwaardig is deze psychologische thriller uiteindelijk niet.
3.0;The Iceman;De combi van gezinsdrama en gangsteractie pakt niet op alle fronten even geslaagd uit. Beide disciplines kennen echter hun hoogtepunten, met Michael Shannon als sterkste troef.
2.0;The Hangover Part III;Het tweede bewijs dat het origineel nooit een vervolg had moeten krijgen.
4.0;Después de Lucia;Beklemmend Mexicaans drama over een tienermeisje dat na de dood van haar moeder de donkere kanten van haar nieuwe vriendenclub leert kennen.
4.5;"Ginger &amp; Rosa";Sfeervol coming-of-agedrama waarbij de atoomoorlog dient als reflectie op innerlijke onrust, met prachtig camerawerk en gebruik van muziek..
4.0;Oh Boy;Een pagina uit het dagboek van een nietsnut die worstelt met bizarre situaties en mensen. Achter alle absurditeiten gaat een diepere laag schuil.
2.5;Midnight's Children;Verfilming van Salman Rushdies succesvolle roman blijft lange tijd oppervlakkig.
2.0;El Gusto;Rommelige, onnodig ingewikkelde documentaire over de Algerijnse chaâbimuziek.
2.0;Epic;Epic heeft een sterrencast, mooie animaties en is af en toe best grappig, maar de film lijdt aan een flink gebrek aan creativiteit en neemt zichzelf véél te serieus.
4.0;"Fast &amp; Furious 6";Meer van hetzelfde, maar daardoor niet minder onderhoudend.
4.5;The Act of Killing;Een weerzinwekkende documentaire over de sadistische massamoordenaars ten tijde van de militaire coup in Indonesië.
3.0;Los Amantes Pasajeros;Zwaar over de top en tegen de irritatiegrens aan, maar ergens is deze komedie van Pedro Almodóvar ook wel geestig.
3.5;Welcome to the Punc;Een intelligente actiethriller combineert strakke actie met goed uitgewerkte personages. Verhaaltechnisch is het wat rommelig en onoverzichtelijk.
2.5;L'Écume des Jours;Visueel overdonderende boekverfilming van Michel Gondry. Overdaad schaadt helaas, ondanks de vele creatieve en visuele vondsten.
