stars;title;txt
3.0;Rudo Y Cursi;Aardige zomerfilm van Carlos Cuaron (het broertje van Alfonso) over twee broers die furore maken in de Mexicaanse voetbalcompetitie.
3.5;Soeur Sourire;Zingende non intrigeert in mooie film die veel van de kijker vergt, maar allesbehalve teleurstelt.
2.0;35 Rhums;Vader en dochter in Parijse buitenwijk nemen geleidelijk afscheid van elkaar in een film vol stroperige stiltes.
3.0;In the Electric Mist;Een aspecifiek detectiveverhaal in een betoverende setting.
4.0;Harry Potter and the Half-Blood Prince;De nieuwste Harry Potter, een van de betere, is met zijn duistere sfeer en spanning geen kinderfilm meer.
3.5;Brüno;Een venijnige komedie van de maker van Borat, waarin de kijker wederom met vooroordelen wordt geconfronteerd.
2.5;Megane;Regisseur Ogigami plaatst de gehaaste, moderne Taeko op een utopisch,  zonovergoten eiland van Japan in een film vol herhalingen.
2.0;Management;Deze romcom wil graag lekker gek zijn, maar kleurt daarvoor net te veel binnen de lijntjes.
2.0;Genova;Winterbottom speelt op een rare manier met herhaaldelijke spanningsopbouw die nergens heengaat in deze rouwfilm.
4.0;Drag Me to Hell;Sam Raimi kan nog steeds grappige horror maken. Bijna even leuk als de Evil Dead-films.
3.5;Everlasting Moments;Een boeiend historisch drama dat in de eerste plaats om de hoofdpersoon draait, een sterke vrouw in het Zweden van begin vorige eeuw.
4.0;Ice Age 3;Na het povere deel twee keert het illustere trio Sid, Manny en Diego in volle glorie terug. Al is het eigenlijk vooral een een-tweetje tussen Sid en Scrat.
4.0;Adoration;Gelaagde film over de consequenties van een mediawerkelijkheid. Hoe bepaal je nog de waarheid
2.0;Effi Briest;Matig kostuumdrama, gebaseerd op de Duitse klassieker van Theodor Fontane, maakt alleen indruk door hoofdrolspeelster Julia Jentsch.
3.5;Chéri;In de nadagen van de belle époque vallen courtisane Lea en de jonge Chéri elkaar in de armen. Met een laatste diepe ademteug nemen ze afscheid van een onbezonnen tijdperk en hun jeugd.
