stars;title;txt
2.0;De Fazantenmoordenaars;Tweede verfilming van de misdaadreeks over inspecteur Mørck en zijn onopgeloste zaakjes. Een dubbele moord leidt veel te snel naar een kostschool en rijke stinkerds.
3.5;Tu Dors Nicole;Nicole probeert de dagen van haar zomervakantie te vullen, maar stuit daarbij op enorme ladingen aan desillusie, apathie en verveling.
2.0;Hard to Be a God;Aleksei Germans laatste film schept een krachtige sfeer, maar heeft verder weinig te bieden.
3.0;Les Souvenirs;Frans komediedrama dat zijn clichématige verhaaltje gecompenseerd met een hoop hart en humor.
4.0;Masaan;Mooi drama waarin jonge mensen proberen te ontsnappen aan de oude patronen van de Indiase samenleving.
2.5;Im Keller;Oostenrijker Ulrich Seidl maakt het je nou nooit eens lekker comfortabel. Dat geldt zeker voor deze ongemakkelijke docu over de geheimen van de Oostenrijkse keldercultuur.
2.5;Trois Souvenirs de Ma Jeunesse;Vervolg op Comment Je Me Suis Disputé (Ma Vie Sexuelle) van twintig jaar geleden dat zich richt op drie bepalende periodes in het leven van antropoloog en intellectueel Paul.
4.0;Mission: Impossible - Rogue Nation;Cruise en co leveren weer heerlijk ouderwets vermaak af in een verhaal dat puur dient om hen van spektakel naar spektakel te voeren.
4.0;Belle;Een bijzonder Brits kostuumdrama over racisme, slavernij én feminisme, met een mooie hoofdrol voor een zwarte vrouw.
3.5;La Loi du Marché;Zolang de economische crisis films oplevert als dit integere drama kan zij zo erg toch niet zijn
4.0;While We're Young;Fijnzinnige tragikomedie over ouder en/of volwassen worden.
4.0;Paper Towns;De levenslessen van John Green.
4.5;De Kleine Prins;Het meest vertaalde Franse boek wordt op weergaloze wijze verenigd met het verhaal van een eenzaam negenjarig meisje dat uit haar strakke keurslijf probeert te ontsnappen.
3.5;Ant-Man;Marvels nieuwste toevoeging aan de familie superhelden is een grote onbekende, die nogal klein van stuk is.
4.0;The Farewell Party;Euthanasie gaat er nog niet echt in bij de Israëlis. Een groep grijsaards in een bejaardentehuis neemt het heft in eigen handen.
