stars;title;txt
4.0;Pina 3D;Prachtig gefilmde danssequenties in een ode aan de overleden choreografe Pina Bausch.
1.5;Blitz;Stathams beslissing buiten zijn gebruikelijke personageaanbod te treden wordt niet beloond: Blitz is een voorspelbaar en clichématig formulewerk.
3.0;Quartier Lointain;Sfeervolle, maar soms ook gekunstelde mangaverfilming, over een man die zijn jeugd herbeleeft.
4.0;Cirkus Columbia;Tien jaar na zijn Oscarwinnende film No Man's Land komt Danis Tanovic opnieuw met een sterke film die zich afspeelt tegen de achtergrond van de Bosnische Oorlog.
2.0;Cars ;Teleurstellend vervolgdeel is eerder een doorsnee spionagethriller dan de warme Pixarfilm waar iedereen op hoopte.
3.0;Transformers: Dark of the Moon;Na het teleurstellende Revenge of the Fallen heeft Michael Bay wat goed te maken. Lost hij de verwachtingen in
3.0;Happythankyoumoreplease;Niet altijd even overtuigend, soms wat geforceerd, maar gemaakt met enthousiasme en het hart op de goede plek.
1.5;Bad Teacher;Ondanks Diaz' natuurlijke charisma is Bad Teacher een vermoeiende zit.
4.0;The Trip;Hilarische tafelgesprekken en meesterlijke imitaties door twee Britse komieken.
3.0;Les Femmes du 6ème Étage;Aardig tussendoortje over Spaanse huishoudsters in het elitaire Franse milieu is ideaal materiaal voor een (niet al te jonge) ladies' night.
3.5;Trust;Sterk geschreven en gespeeld familiedrama over een meisje dat slachtoffer wordt van een internetpedofiel.
4.0;À l'Origine;Fijne Franse film over een oplichter die erin slaagt een stuk snelweg aan te leggen zonder dat iemand zijn beweegredenen in twijfel trekt, had net zo goed in Hollywood gemaakt kunnen zijn.
4.5;My Son, My Son, What Have Ye Done;Licht maniakaal, bezeten juweeltje van Werner Herzog, de man die krankzinnigheid tot kunst verheft.
2.0;Route Iris;Loach rauwe realisme weet niet te overtuigen. Route Irish is één van de grote tegenvallers van het jaar.
2.5;13;Géla Babluani bedacht een ziek, maar geniaal uitgangspunt. Helaas kan dat niet van de uitwerking worden gezegd.
