stars;title;txt
4.0;Dawn of the Planet of the Apes;Met meer diepgang en spektakel dan zijn voorganger slaagt dit achtste deel (of zevende als je Tim Burtons remake niet meetelt) uit de langlopende filmreeks als prequel en vervolg.
3.5;Fading Gigolo;John Turturro maakt zijn eigen Woody Allen-film en geeft de oude meester daarin een prominente rol.
4.0;Begin Again;Muzikale feelgoodfilm raakt de juiste noten.
3.5;Zwei Leben;Vroeg of laat komen alle geheimen bovendrijven. Ook in de Noorse fjorden.
2.0;Layla Fourie;Layla wordt aangenomen om tests met een leugendetector af te nemen, maar heeft intussen ook zelf iets op haar kerfstok.
2.0;"Planes 2: Redden &amp; Blussen";Deel twee in de animatietrilogie over een sportvliegtuigje is meer van hetzelfde en ontstijgt maar tenauwernood het al erbarmelijke niveau van de voorganger.
3.5;Casper en Emma: Beste Vriendjes;Charmante Noorse kinderfilm die wordt opgesierd door kleurrijke animaties. Er komen op speelse wijze serieuze onderwerpen voorbij.
3.5;The Fault In Our Stars;Houd de zakdoekjes maar paraat bij dit romantische tienerdrama met een Nederlands tintje.
2.0;Step Up 5 All In;Deel vijf van wat wellicht als de populairste hedendaagse dansreeks geldt, is meer van hetzelfde. Dat zou geen bezwaar zijn als de dansscènes wat enerverender waren geweest.
3.0;The Reunion;Film over pesten waarin de scheidslijn tussen fictie en non-fictie extreem vervaagt.
2.5;Attila Marcel;De regisseur van Les Triplettes de Belleville en L'Illusionniste maakt zijn eerste live-actionfilm.
4.0;Mistaken for Strangers;Openhartige muziekdocumentaire die eigenlijk niet over muziek gaat.
4.5;Loenatik, Te Gek!;Van deze tweede speelfilm rondom de bewoners van gekkenhuis Zonnedael spat wederom het plezier af. Zo prettig gestoord willen we allemaal wel zijn.
3.0;Transformers: Age of Extinction;Michael Bay begint eindelijk een beetje door te krijgen hoe het moet.
3.5;The Raid ;Dit spetterende vervolg op de Indonesische actiehit gooit het over een compleet andere boeg. Vooral alles wat hetzelfde is gebleven springt eruit.
