stars;title;txt
3.0;Kiki, el Amor Se Hace;Grappige romantische sekskomedie uit Spanje.
2.5;Lights Out;Met je ogen dicht of in het donker is alles enger, ook al is dat een basale horrorconventie. Het was haast nooit zo letterlijk als in deze bewerking van een korte film.
3.5;De GVR;Spielbergs dertigste speelfilm is een vermakelijk familieavontuur en een klein technologisch wonder, maar kan niet tippen aan zijn grote klassiekers.
3.5;Ghostbusters;Geloof niet alles wat je op internet leest (behalve op FilmTotaal dan): deze reboot met een flinke dosis oestrogenen is vermakelijk en lekker gevat. Niks mis mee dus.
4.0;The Neon Demon;Black Swan meets American Psycho in de nieuwe horrorfilm van Nicolas Winding Refn: visueel overdonderend, bedwelmend en uitzinnig als altijd.
2.5;Manglehorn;Manglehorn is getekend door het leven en de liefde. Al Pacino en Holly Hunter in prachtrollen.
3.5;Petting Zoo;Intiem debuut over tienerzwangerschap, gebaseerd op eigen ervaringen Texaanse regisseuse.
1.5;Marauders;Christopher Meloni en Bruce Willis in ingewikkelde misdaadthriller over bankovervallers met een missie.
3.0;Ice Age: Collision Course;Geen punten voor originaliteit: Ice Age 5 doet deeltje 3 dunnetjes over, maar zet gelukkig grootser in op ouderwets sterke tekenfilmhumor.
3.0;The Legend of Tarzan;Tarzan slingert dit jaar voor de zoveelste keer de bioscopen in, voor een avontuur dat wel onderhoudend, maar weinig indrukwekkend is.
4.0;The Red Turtle;Dit animatiesprookje behoeft geen dialoog om jong en oud te betoveren en al helemaal geen commentaar van een medebioscoopganger. Of toch w
3.0;The Purge: Election Year;Derde uiting in de beangstigende dystopiereeks is wederom sterker  en controversiëler dan het voorgaande deel, maar laat nog steeds veel potentie liggen.
2.0;Renesse;Weinig nieuws onder de zon in deze komedie over vier jongens op zoek naar zon, zee, strand en vooral seks.
3.0;The Man Who Knew Infinity;Gemankeerd portret van autodidactische wiskundegenie uit India en zijn Britse mentor.
4.0;Finding Dory;Dertien jaar na Finding Nemo is er dan toch nog een vervolg.
