stars;title;txt
3.0;Jauja;Viggo Mortensen gaat op een lange zoektocht naar zijn dochter in deze arthousewestern.
2.0;Pixels;Op de tekentafel lijkt een buitenaardse aanval door personages uit klassieke arcadegames veelbelovend. Chris Columbus maakt er echter een genadeloze 'game over' van.
3.0;The Man From U.N.C.L.E.;Henry Cavill en Armie Hammer bundelen de krachten in deze stijlvolle, doch ietwat oppervlakkige 60s-revival.
2.5;Irrational Man;Een geslaagd idee hoeft nog geen geslaagd levenswerk te betekenen. Niet als je Abe Lucas bent, maar ook niet noodzakelijkerwijs als je Woody Allen heet.
3.5;Sinister ;Met een sterk verhaal en een griezelige sfeer is Sinister 2 het zeldzame horrorvervolg dat beter is dan zijn voorganger.
2.5;Réalité;De zoektocht naar de perfecte horrorschreeuw mondt uit in een wirwar van perspectieven, invalshoeken en geklooi met de chronologie en parallelle werkelijkheden.
4.0;The Diary of a Teenage Girl;Minnie is een bijzondere tiener met een goed stel hersens en een brok talent. Liefde en lust voor de vriend van haar moeder brengen haar uit balans.
1.0;Ted ;Ted 2 is eigenlijk het ergste wat een komedie kan zijn.
4.0;Theeb;Geweldige, meeslepende avonturenfilm van debuterend speelfilmregisseur Naji Abu Nowar.
2.5;5 to 7;Debuterend regisseur Victor Levin doet een poging om Woody Allen na te doen.
3.5;Amy;Indringende documentaire over het leven van Amy Winehouse, die naast de tragiek ook haar muzikale talent benadrukt.
2.0;Fantastic Four;Een reboot van de Fantastic Four? Doe maar niet
4.0;Dope;Het woord dope heeft grofweg drie betekenissen: drugs, sufferd en gaaf. Opvallend genoeg zijn deze alle drie van toepassing op de gelijknamige film.
4.5;Hiroshima Mon Amour;Prachtige klassieker van Alain Resnais met tijdloze thema' s als onmogelijke liefde, verlies en verwerking.
2.5;Dark Places;Er loopt veel acteertalent rond in de verfilming van het tweede boek van Gone Girl-schrijfster Gillian Flynn, maar het scenario doet daar weinig recht aan.
