stars;title;txt
2.5;What To Expect When Youre Expecting;Sporadisch grappig en met stralende actrices, maar uiteindelijk is What To Expect When Youre Expecting een formulematige romantische komedie.
4.0;On the Road;Een goede, doch geen geweldige adaptatie van het boek van Kerouac slaagt er behoorlijk in de energie en thematiek naar het witte doek te vertalen.
2.5;Mon Pire Cauchemar;Dit komische drama heeft lekker veel vaart, maar de stereotiepe aanzet van de personages gaat opbreken zodra het drama de overhand krijgt.
2.0;Wickie en de Schat van de Goden;Het tweede live-action Wickie-avontuur is te duidelijk bedacht door volwassenen, maar niet leuk voor kinderen.
4.0;Oslo, August 31st;Joachim Trier bewijst wederom dat hij over een ongekend filmisch talent beschikt.
2.5;À l'Aveugle;Franse thriller over een kat-en-muisspel tussen een harde smeris en een gewelddadige moordenaar kent sterk acteerwerk, maar hangt van clichés aan elkaar.
3.0;SuperClásico;Droge Deense humor en vurig Argentijns temperament vormen een spannende combinatie in deze Deense Oscarinzending, maar een eenheid wordt het niet.
1.5;The Divide;Postapocalyptische horrorfilm is niet alleen voor de personages een martelgang.
3.5;The Dictator;In deze frisse en originele komedie haalt Sacha Baron Cohen als dictator Aladeen werkelijk elk komisch trucje uit de kast.
4.0;Dark Shadows;Tim Burton is terug in vorm met deze remake van de soap uit de jaren zestig. Johnny Depp is weergaloos als stokoude vampier.
4.5;Marley;Met deze documentaire weet Macdonald op ingrijpende en meesterlijke wijze de mens achter de mythe te tonen.
3.5;Jackie;Carice en Jelka van Houten worden opgescheept met een lichtelijk labiele Holly Hunter in een Nederlandse roadmovie geschoeid op Amerikaanse leest.
2.0;Act of Valor;Deze reclamefilm voor het Amerikaanse leger bevat spectaculaire beelden en shots, maar de vervelende, wervende toon verpest de boel flink.
3.0;Salmon Fishing in the Yemen;Deze combinatie van romantiek, comedy en een beetje drama past precies in het straatje van Lasse Hallström. En dat is nou net het probleem.
4.5;Play;Fascinerende film over de werkingen van groepsdruk en de donkere kant van de maatschappij.
