stars;title;txt
3.0;Layla M.;Een geradicaliseerd Nederlands meisje komt van een koude kermis thuis als jihadbruid.
3.5;Perfetti Sconosciuti;Zeven goede vrienden gaan de uitdaging aan elk bericht of oproep van hun mobieltje met elkaar te delen. Verbaal Italiaans vuurwerk over de waarheid en waarde van vriendschap.
4.0;Fantastic Beasts and Where to Find Them;Naast een spectaculaire beestenjacht door de straten van New York is deze spin-off een aangename uitbreiding op het nog altijd tot de verbeelding sprekende Potter-universum.
3.0;Planet Beauty [One Night Stand 2016];Cosmetisch chirurg slaat door.
4.0;Arrival;Een taalprobleem van interplanetaire proporties.
3.0;Snowden;Oliver Stone speelt op safe met deze biopic over klokkenluider Edward Snowden. Joseph Gordon-Levitt zet een indrukwekkende titelrol neer.
4.0;Toni Erdmann;Hartverwarmende tragikomedie plaatst het levensgenieten aanstekelijk boven het carrière maken.
2.0;The Light Between Oceans;Aan de kust van Australië valt een vuurtorenwachter voor een jonge vrouw. Een bizarre speling van het lot vervult hun kinderwens.
2.0;The 9th Life of Louis Drax;Fantasie maakt plaats voor harde realiteit in een ongemakkelijke mix van genres.
3.0;Ultimo Tango;Passie op de planken in documentaire over Argentiniës beroemdste tangopaar.
3.5;Cas [One Night Stand 2016];Fijn naturel drama over twee jonge mannen die aan hun relatie beginnen te twijfelen wanneer ze er een huisgenoot bij krijgen.
5.0;Once Upon A Time in the West;De ultieme western blijft een must om te zien in de bioscoop, zeker in de nieuwe,  digitaal gerestaureerde versie.
3.5;Een Echte Vermeer;Flitsend portret van een Nederlandse kunstvervalser.
4.0;Hacksaw Ridge;Mel Gibson maakt zijn regisseurscomeback met een indrukwekkend oorlogsepos, waarin de soldaat zonder wapen uiteindelijk de ware held blijkt.
3.0;The Accountant;Creatief en explosief boekhouden voor gevorderden. Ben Affleck zit lekker in zijn rol van een autistische accountant met crimineel oogmerk.
