stars;title;txt
4.5;The Revenant;Leonardo DiCaprio kruipt, lijdt en kreunt zich een weg naar een Oscar in deze film vol schitterende cinematografie.
2.5;The Finest Hours;Vier stoere mannen op een boot proberen ruim dertig mannen van een andere boot te redden. Zo spannend als een draaikolk in je doucheputje.
3.0;Brasserie Valentijn;Amsterdam zag er zelden zo sprookjesachtig uit als in de nieuwe romkom van Sanne Vogel. De setting en dialogen lijken echter geschikter voor het theater dan de bioscoop.
4.0;James White;Een New Yorkse twintiger met een identiteitscrisis en een existentiële crisis wordt geconfronteerd met de ziekte van zijn moeder.
1.5;The 5th Wave;Chloë Grace Moretz doet haar best in een tergende verfilming van een Young Adult-boek die prima start maar eindigt met golven aan filmmissers.
2.5;Problemski Hotel;Deze verfilming van de roman van succesauteur Dimitri Verhulst is ondanks de heftige en schrijnende problematiek teleurstellend vlak.
4.0;Creed;Dit zevende deel in de Rocky-reeks fungeert tevens als spin-off en reboot, maar dan met een nieuw personage. Stallone weet zijn personage nieuwe diepte mee te geven.
4.5;The Big Short;De inhoud tot op het bot te doorgronden is er niet bij, maar daar gaat het ook niet om in dit zinderende waargebeurde drama over het begin van de kredietcrisis.
2.5;Legend;Prima dubbelrol van Tom Hardy in een verder tamelijk inspiratieloze gangsterbiografie.
1.5;The Boy;Een doorsnee horrorfilm waar zelfs voor de liefhebbers weinig plezier aan te beleven is.
2.0;Sneekweek;Een knipogende Nederslasher die per se wil verrassen.
4.0;The Lady in the Van;Behaaglijk sterrenvehikel voor Maggie Smith die een aandoenlijke vagebond speelt met humor en wrangheid in een verhaal over sociaal isolement.
3.0;Tous les chats sont gris;Tous Les Chats Sont Gris is en blijft een degelijk familiedrama.
3.5;"Woezel &amp; Pip Op Zoek Naar de Sloddervos!";De vrolijke hondenvriendjes Woezel en Pip moeten de mysterieuze Sloddervos zien te vinden die al hun spullen steelt.
3.0;The Danish Girl;Acteert Eddie Redmayne zichzelf naar een tweede Oscar in dit doorsnee dram
