stars;title;txt
2.0;The Mortal Instruments: City of Bones;Schaduwjagers, demonen en liefdesdriehoeken in het eerste deel van de nieuwe reeks fantasierijke tienerfilms.
3.5;Blue Jasmine;De zesenveertigste Allen is een lichtdramatische, lichtkomische middenmotor over een getroebleerde vrouw die haar verwoeste leven weer op de rit probeert te krijgen.
3.0;The Look of Love;Michael Winterbottoms nieuwste film is een biopic over Paul Raymond, de man die een fortuin verdiende door het publiek te geven wat ze willen: een heleboel blote vrouwen.
3.5;Die Welt;Innemend en stoutmoedig Nederlands regiedebuut over het verlangen van de Tunesische jeugd naar een beter leven in Europa.
4.0;Una Pistola en Cada Mano;Een komische mozaïekfilm over acht veertigers die allen worstelen met een fikse identiteitscrisis.
3.5;You're Next;Het uitgangspunt van deze horror is schaamteloos cliché, maar regisseur Adam Wingard weet er vermakelijke draaien aan te geven.
3.0;Viramundo;Een aanstekelijke en optimistische muziekdocumentaire over het Braziliaanse multitalent Gilberto Gil, die aantoont dat culturen meer gemeen kunnen hebben dan dat ze verschillen.
3.5;Elysium;Neill Blomkamps tweede speelfilm heeft een moddervette politieke boodschap. Maar de Zuid-Afrikaanse regisseur bewijst wel opnieuw zijn talent voor het sciencefictiongenre.
2.0;Percy Jackson: Sea of Monsters;Het tweede deel uit de fantasy-reeks, gebaseerd op de boeken van Rick Riordan.
4.0;Mud;Groots opgezet Amerikaans drama met rijke thematiek en een glansrol van Matthew McConaughey.
4.0;"Pain &amp; Gain";"Heeft Michael Bay ons al die jaren voor de gek gehouden? Zo ja, dan is Pain &amp; Gain de clou van een geslaagde practical joke."
3.0;Alceste à bicyclette;Amusant samenspel van Fabrice Luchini en Lambert Wilson in deze komedie over twee acteurs met narcistische trekjes.
2.5;The Lone Ranger;The Lone Ranger en de indiaan Tonto gaan op boevenjacht in deze deels komische, deels serieuze en overall te langdradige western.
4.0;Le Passé;Het verleden laat altijd zijn sporen na, of zoals in Le Passé, zijn wonden.
3.5;Safety Not Guaranteed;Wie wel er tijdreizen? Je moet alleen zelf voor je wapens en verzekering zorgen.
