stars;title;txt
4.0;The Hobbit: An Unexpected Journey;Jackson slaat een overtuigende brug tussen twee trilogieën. The Hobbit is een oogstrelend spektakelstuk. Technisch nóg vooruitstrevender, maar de authentieke sfeer is gebleven.
4.5;Wreck-It Ralp;Met Wreck-It Ralph kan Disney zich meten met het beste werk van Pixar. Wreck-It Ralph is grappig, hartverwarmend en enorm vermakelijk.
4.0;De Groeten van Mike!;Een zeer innemende Nederlandse jeugdfilm die humor en drama vakkundig weet te verweven. Hoofdrolspelertje Maas Bronkhuyzen blijkt een ware ontdekking.
2.0;Alex Cross;Onbedoeld satirische actiethriller mist een held.
5.0;Anna Karenina;Dankzij de theatrale stijl is deze magistrale verfilming van Tolstoj een gewaagde nieuwe adaptatie van het literaire meesterwerk.
4.0;Sol LeWitt;Een intrigerend kunstenaarsportret waarbij de geportretteerde een enigma blijft, maar zijn werk voor zich spreekt.
2.0;Notre Paradis;Een film die niet terugdeinst voor duistere themas of expliciete seksscènes, maar verzuimt concrete vragen te stellen of een logisch verhaal te vertellen.
3.5;Koning van Katoren;Ben Sombogaart en zijn schrijvers hebben het klassieke jeugdboek van Jan Terlouw flink aangepakt, maar zijn de essentie en kracht ervan niet uit het oog verloren.
3.0;Cloud Atlas;Dit imposante mammoetproject van de haast onverfilmbare roman zet vooral het brein aan het werk en niet het hart. Visueel overdonderend, maar emotioneel wisselvallig en onbeduidend.
4.5;Looper;Misschien niet de revolutionaire genrevernieuwer waar sommigen op hopen, maar wel simpelweg een van de meest enerverende films van het jaar.
4.0;Le Magasin des Suicides;In een stad waar alle levenslust verdwenen is, is een winkel die handelt in zelfmoord een noodzaak. Galgenhumor van Patrice Leconte.
4.0;Cave of Forgotten Dreams;Werner Herzog weet wel raad met 3D en sleept de kijker dertigduizend jaar mee terug in de tijd.
1.5;Trouble with the Curve;Spijtig maar waar: Clint Eastwood maakt een film te veel.
3.5;Populaire;Een amusante lichtvoetige Franse romkom die zich afspeelt in het Mad Men-tijdperk. De veelzijdige Déborah François is verrukkelijk als sneltikkende secretaresse.
3.5;Rise of the Guardians;Deze oogstrelende animatiefilm uit de DreamWorks-stal loopt niet helemaal geolied wat verhaalopbouw betreft. Het visuele plaatje en de actiescènes maken echter veel goed
