stars;title;txt
2.5;Fuocoammare;Onder erbarmelijke omstandigheden vinden Afrikaanse en Oosterse bootvluchtelingen hun toevlucht tot Europa. Voor de kleine gemeenschap op Lampedusa gaat het leven gewoon door.
4.0;Pete's Dragon;Deze speelfilmbewerking van de animatiefilm uit 1977 is een lief hedendaags sprookje met het hart op de goede plek.
1.5;Meneer Pluizenbol;Door een bizar ongeluk komt een zakenman vast te zitten in het lichaam van een kat. Deze lelijk nagesynchroniseerde kinderkomedie is totaal niet grappig.
3.0;Messias [One Night Stand 2016];Een bisschop kan zijn geluk niet op als hij de teruggekeerde Verlosser voor zich heeft staan. Hij realiseert zich niet dat het om een bootvluchteling gaat.
4.0;Don't Breathe;Drie inbrekers hopen hun slag te slaan in het huis van een oude, blinde man. Ze hadden niet gerekend op het dodelijke kat-en-muisspel dat volgt. Adembenemende spanning gegarandeerd!
3.0;Miss Peregrine's Home for Peculiar Children;De bewerking van Ransom Riggs' fantasierijke jongvolwassenenroman past perfect in Burton's straatje. Verhaaltechnisch wat rommelig, maar de spectaculaire special effects maken veel goed.
4.0;Deepwater Horizon;De immense ramp met de Deepwater Horizon uit 2010 voor de Golf van Mexico staat garant voor een spannende actiethriller die zich verre houdt van goedkope sensatie.
3.0;4 Wochen;De echtgenoten Astrid en Markus verwachten een kind dat het downsyndroom heeft. De subtiliteit is vaak ver te zoeken in dit Duitse zwangerschapsdrama.
2.5;De Held;Ondanks de gedreven psychopatenrol van Daan Schuurmans ontstijgt de verfilming van Jessica Durlachers roman nooit de middelmaat.
3.0;Le Fils de Jean;Een mat Frans familiedrama, dat in de laatste minuten toch een hart blijkt te hebben.
4.0;Weiner;De spraakmakende politicus Anthony Weiner (spreek uit: 'wiener') liet in 2011 zijn 'wiener' aan heel Amerika zien. Hoe is het hem sindsdien vergaan en verliest een vos ooit zijn streken
3.0;Storks;Wat als baby's echt van ooievaars zouden komen? En wat als die ooievaars helemaal geen zin meer zouden krijgen in zulke pakketj
3.0;Riphagen;De verfilming van het onvoorstelbare verhaal van 's lands beruchtste oorlogsmisdadiger, Andries Riphagen, mikt op een breed publiek en verkiest spanning boven diepgang.
3.0;The Magnificent Seven;Actievolle remake met charismatische filmsterren en moderne trucjes vergeet het hart van het bronmateriaal.
3.5;Florence Foster Jenkins;Er valt een boel aan te merken op de veilige regie van Stephen Frears, maar Meryl Streep is briljant als vals zingende operavedette.
