stars;title;txt
2.0;Dark Skies;Een formulematige horror met een groot gebrek aan creativiteit en spanning.
4.0;Rhino Season;Het tragische lot van een Iraanse dichter.
4.0;Toegetakeld Door de Liefde;Eigenzinnig, origineel debuut van Ari Deelder is bij vlagen hilarisch.
4.0;Het Mannetje van de Maan;Nostalgische kinderanimatie.
2.0;Le Grand Soir;Slappe en eentonige komedie met vervelende personages.
4.0;Oz: The Great and Powerful;Zowel een liefdevolle ode aan het origineel als een op zichzelf staand avontuur.
4.0;Paradies: Glaube;Pijnlijk en afstandelijk tweede deel uit Ulrich Seidls Paradies-trilogie over een diepgelovige vrouw die door haar gehandicapte man getreiterd en vernederd wordt.
3.5;Side Effects;Steven Soderbergh zwaait af met een boeiende laatste film: een kat-en-muisspel tegen het decor van de farmaceutische industrie.
3.5;Hitchcock;Deze biopic over de totstandkoming van Psycho schaakt op te veel borden. Centraal staat de werk- en liefdesrelatie tussen Alfred Hitchcock en Alma Reville.
2.5;Broken City;Broken City is misschien niet helemaal kapot, maar meer dan een middelmatige misdaadthriller wordt het niet, ondanks de grote namen.
4.0;"&amp;ME";Intrigerend en charmant sprookje van de maker van Adam - E.V.A. die onconventionele relatievormen verkent en deze afzet tegen de Europese eenwordingsgedachte.
3.5;The Sweeney;Ray Winstone en zijn Sweeney team houden de straten van Londen veilig, althans tot de boeven hun in het vizier krijgen.
2.0;Trois Mondes;Rommelig Frans drama over drie levens die door een tragische gebeurtenis samenkomen. Een vermoeiende overdaad aan complicerende factoren moet de boel interessant houden.
3.0;Bullet to the Head;Rauwe actiefilm met vooral veel lood in het hoofd.
3.5;Lore;De Australische bewerking van een Brits boek resulteert in een Duitse post-Tweede-Wereldoorlogvariant van Winters Bone.
