stars;title;txt
4.0;The Machinist;Toonbeeld van het grote talent van Christian Bale.
4.5;War of the Worlds;Een uitermate spannend spektakel waar veteraan Spielberg bijna iedereen mee op het puntje van diens stoel zal krijgen en houden.
4.0;The Upside of Anger;The Upside of Anger is een verrassend luchtige en zeer humoristische film.
3.5;Unleashed;Voor fans van zoet drama en grimmig geweld valt er genoeg te genieten.
4.0;Batman Begins;Deze Batman is donkerder en grimmiger dan ooit op het witte doek vertoond is, en doet alle andere films over hem vergeten.
3.5;Calvaire;Biedt geen verrassingen of ingenieuze plottwist maar is een intense filmervaring en een must voor genreliefhebbers.
3.0;Kinsey;Gelukkig is Condons biopic geen heiligverklaring.
4.0;Saw;Als je denkt dat je alle mogelijke manieren waarop een mens dood kan gaan, hebt gezien, dan heeft Saw nog wel een paar verrassingen voor je in petto.
2.0;Guess Who;De film is vooral een suffe herhalingsoefening.
3.5;Temporada de patos;Komt bekend voor, maar is luchtig, vrolijk en speels.
3.0;A Love Song for Bobby Long;Helaas weinig vermakelijk.
4.0;Sin City;Deze film komt soms zo dichtbij perfectie dat het ronduit frustrerend is, maar de atmosfeer van Sin City blijkt uiteindelijk iets ongrijpbaars.
2.0;Hostage;Een weinig spannende thriller, die de nodige actie-elementen ontbeert.
1.0;Clean;Uit het rijtje meest onbegrijpelijke Palm-winnaars van de afgelopen tien jaar staat Maggie Cheung voor haar rol in de draak Clean met stip op nummer een.
2.0;House of Wax;De film is geheel gemaakt volgens de formule van de tiener-slashermovie en zal niemand echt verrassen.
