stars;title;txt
3.0;Kuma;Degelijkheid troef in dit familiedrama waarin een Turks tienermeisje wordt uitgehuwelijkt aan een immigrantengezin in Oostenrijk.
4.0;Take This Waltz;Vreemdgaan of niet vreemdgaan. Dat is de vraag waar Michelle Williams over tobt in Take This Waltz.
3.5;God Bless America;God Bless America is wraakfilm, roadmovie en satire ineen: inktzwarte humor met scherpe maatschappijkritiek.
4.0;Ill Manors;Speelfilmregiedebuut van rapper Plan B is een rauw en realistisch misdaaddrama met een sterke, soundtrack.
3.5;V.I.S.S.E.N;Een intrigerend portret van de Nederlandse sport- en hobbyvisserij.
2.0;Trishna;Michael Winterbottom probeert een klassieke roman modern en Bollywoodachtig te verfilmen. Het experiment faalt jammerlijk door de onevenwichtige aanpak.
2.5;Red Lights;Rodrigo Cortés opvolger van Buried kan niet kiezen tussen drama of thriller en valt tussen wal en schip.
3.0;"Hit &amp; Run";Dax Shepards tweede film is een wisselvallige actiekomedie die gered wordt door een enthousiaste cast.
4.0;Rebelle;Intens oorlogsdrama over een Afrikaanse kindsoldaat die zich probeert vrij te vechten van haar ontvoerders en de liefde vindt.
2.0;The Watc;Sciencefictionkomedie die profiteert van de aanwezigheid van Ben Stiller en Vince Vaughn, maar te vaak vervalt in banale grappen.
3.0;To Rome with Love;Woody Allen zet zijn affaire met Europa voort met Bella Roma!
4.0;A Royal Affair;Dit oerdegelijke Deense koningsdrama over een verboden verhouding aan het hof excelleert door de voortreffelijke vertolkingen. Het duurt wel even voor de boel op gang komt.
4.0;A Simple Life;Een ontroerend, confronterend en herkenbaar verhaal over ouder worden.
4.0;The Expendables ;Bloed, zweet en een poging tot tranen.
3.0;¡Vivan las Antipodas!;Documentaire over geografische tegenpolen is visueel indrukwekkend en vakkundig in elkaar gezet, maar duurt desondanks te lang om de aandacht vast te blijven houden.
