stars;title;txt
3.5;Puss in Boots;Deze geslaagde spin-off van de Shrek-reeks heeft genoeg eigen bestaansrecht. Dit komt met name door de goede mix van grappen, oogstrelende animatie en actie.
4.5;We Need to Talk About Kevin;Op welke leeftijd wordt duidelijk of een mens slecht is? Mag een moeder haar kind haten? Een kleine greep uit interessante vragen die dit schitterende drama opwerpt.
4.0;Ouwehoeren;Indrukwekkend portret van twee oude hoeren heeft een serieuze ondertoon maar is vooral hartverwarmend.
4.0;50/50;Deze komedie over kanker is een ambitieuze onderneming, maar wel één die verrassend goed uitpakt.
3.5;One Life;Daniel Craig neemt je mee op reis naar de indrukwekkendste uithoeken van de wereld in de nieuwe natuurdocumentaire van de makers van Earth.
4.0;Nannerl, la Soeur de Mozart;Het prachtig gespeelde en vormgegeven verhaal over Mozarts nagenoeg even getalenteerde zus Nannerl.
3.5;Kyteman - Now What;Documentaire over Kyteman is een fascinerende film over een van Nederlands meest talentvolle en onmogelijke muzikanten.
2.5;Texas Killing Fields;Redelijke thriller van Michael Manns dochter blijft steken in middelmatigheid.
2.0;Dolfje Weerwolfje;Op papier zou het goed moeten komen met deze derde Paul van Loon-verfilming. De uitwerking valt op alle vlakken toch wat tegen.
3.0;Nova Zembla;De eerste Nederlandse 3D-film is in alles een groots opgezette, ambitieuze film, maar lijdt onder het fragmentarische scenario.
3.5;Killer Elite;Actiester Jason Statham in een 'waargebeurd' verhaal. Het moet niet gekker worden.
4.5;The Artist;Een heerlijke ode aan de zwijgende film die tegelijk toch ook fris en modern is.
4.5;Hasta La Vista;Deze Vlaamse roadmovie over drie gehandicapte vrienden laat de perfecte mix van humor en drama zien. Ruw en direct, met bovenal veel zelfspot.
4.0;Kes;Na tweeënveertig jaar is de recent gerestaureerde klassieker van Ken Loach uit 1969 alsnog te zien in de bioscoop.
2.0;Happy Feet ;Matig vervolg is door zwalkend scenario en hipdoenerij alleen leuk voor de kleintjes.
