stars;title;txt
4.0;Hidden Figures;Het inspirerende verhaal van de onbezongen wiskundewonders die de Amerikaanse ruimtevaart mogelijk maakten.
3.0;American Honey;Afwisselend hoopvolle en deprimerende roadtrip zet krachtige sfeer neer, maar verliest het verhaal én de tijd uit het oog.
2.0;Alberta;Het zijn niet alleen de namen die je achter de oren doen krabben in deze ontspoorde tragikomedie van de makers van Simon.
4.0;Logan;De zwanenzang van de onverwoestbare mutant.
4.0;Verdwijnen;Overdonderend drama van Boudewijn Koole (Kauwboy, Beyond Sleep) met een ijzersterke Rifka Lodeizen en Elsie de Brauw.
3.5;Harmonium;Geheimen uit het verleden ontwrichten gezinsleven in unheimisch familiedrama van Kôji Fukada.
2.5;De Premier;Warrige en zwaarmoedige thriller, waarin Amerikaanse invloeden het Belgisch vernuft overschaduwen.
2.5;Tuintje in Mijn Hart;In de lijn van Verliefd op Ibiza mikt deze zonnige romkom in Suriname op een zo breed mogelijk publiek.
2.0;United States of Love;Na de val van de Muur vechten vier Poolse vrouwen tegen de liefde. Geen gemakkelijk drama.
3.5;Zaatari Djinn;Indrukwekkende, maar (te) trage documentaire.
4.0;Miss Sloane;Spannende, intelligente en onderhoudende politieke thriller over een anti-wapenlobby.
4.0;Loving;Aangrijpend drama over racisme en liefde in Amerika in de jaren vijftig en zestig dat actueler is dan zou moeten.
3.5;Sieranevada;Sporadisch boeiende blik op herinneringen en familieconfrontaties in de aanloop naar een begrafenis.
2.0;The Space Between Us;Een tiener van Mars vlucht naar onze planeet en voor de autoriteiten. Tienerdrama met weinig diepgang en spanning.
1.5;Fist Fight;Nietszeggende, pijnlijk ongrappige komedie demonstreert wat je niet moet doen in dit genre.
