stars;title;txt
2.0;De Notenkraak;Flauwe en inspiratiearme animatiefilm over een eekhoorn die zijn eer wil redden en oog in oog met een groep menselijke bankrovers komt te staan.
4.0;Frank;Heerlijk absurde tragikomedie die zowel de alternatieve muziekscene als de moderne communicatiemiddelen op de hak neemt.
3.5;Son of a Gun;Intrigerende actiethriller die ondanks een aantal clichés een prettig onvoorspelbaar karakter heeft.
2.0;The Longest Ride;De nieuwe Nicholas Sparks verfilming. Meer hoef je eigenlijk niet te weten.
3.0;Les Héritiers;Een op ware gebeurtenissen gestoeld drama over een onhandelbare schoolklas die gefascineerd raakt door de persoonlijke verhalen van slachtoffers van de nazis.
1.0;Torn;Een film vol duizelingwekkende kortzichtigheid.
2.5;Le Dernier Coup de Marteau;Een dertienjarig jochie komt oog in oog te staan met de vader die hij nooit heeft gekend.
3.0;"Fast &amp; Furious 7";Van Paul Walkers dood is bijzonder weinig te merken in dit zevende deel... tot het einde zich aandient.
3.5;"Bloed, Zweet &amp; Tranen";Biopic over drie fundamentele fases uit het leven en de carrière van Neerlands populairste volkszanger. Martijn Fischer is net als zijn personage fenomenaal.
3.5;Mange tes Morts;Net vrijgekomen dief Fred neemt zijn jongere broers mee op avontuur in het noorden van Frankrijk. Origineel actiedrama over het leven op een Jenisch reizigerskamp.
4.0;The Look of Silence;Het vervolg op de Oscargenomineerde documentaire The Act of Killing. Dit keer niet over de Indonesische massamoordenaars, maar over de nabestaanden van hun slachtoffers.
2.0;Boychoir;Matig drama over een opdondertje met een gouden strotje dat een kans krijgt op een beter leven in een zanginternaat.
2.5;Home;Buitenbeentje Oh heeft met zijn buitenaardse ras de aarde overgenomen en probeert een meisje te helpen om haar moeder te vinden.
2.0;The Gunman;Dat deze zwalkende actiethriller uit de koker van de maker van de eerste Taken komt moge duidelijk zijn. Een opgepompte Sean Penn is echt te goed voor de hoofdrol.
4.0;Durak;Yuriy Bykov is niet bepaald een fan van de gang van zaken in Rusland. Zijn kritiek is actueler dan ooit.
