stars;title;txt
3.0;Case 39;Horrorfilm met Renée Zellweger die al een tijdje op de plank ligt, kent wat aardige schrikmomenten, maar voegt weinig toe aan het genre.
3.0;From Paris with Love;Onemanshow van een briljante Travolta heeft verder weinig te bieden.
2.5;Gainsbourg, Vie Héroïque;Ietwat tegenvallende biopic over Serge Gainsbourg begint veelbelovend, maar weigert vervolgens keuzes te maken.
4.0;Bad Lieutenant: Port of Call - New Orleans;Een heerlijk maffe politiefilm van Werner Herzog die de regels van het genre aan zijn laars lapt. Hilarisch.
4.0;Dogtoot;Verontrustende Griekse film over een uit de hand gelopen opvoeding is een pleidooi tegen de maakbaarheid van kinderen.
3.0;Zwart Water;Elbert van Striens speelfilmdebuut is een degelijk in elkaar gestoken psychologische thriller, maar biedt niet meer dan wat we al eerder hebben gezien.
3.0;Dear John;Matig liefdesverhaal dat toch nog enigszins emotioneert dankzij steracteur Richard Jenkins, die met weinig tijd en nog minder woorden het hart, de ziel en het hoogtepunt van de film is.
3.0;Videocracy;Sterke documentaire over de ijzeren greep van Berlusconi op het Italiaanse mediasysteem is soms iets te pamfletachtig, maar uiteindelijk wel effectief.
2.5;Lourdes;Een jonge vrouw in een rolstoel hoopt op een wonder in de behoorlijk absurde wereld van het Franse bedevaartsoord Lourdes. Een stijlvolle film, maar ook wat taai.
3.0;Alice in Wonderland;Tim Burtons Alice in Wonderland is een visueel festijn, maar het meesterwerk waar we allemaal op hoopten is het helaas niet geworden.
4.0;Invictus;Eastwoods nieuwe begint als een politiek drama, maar ontpopt zich langzaam als een klassieke sportfilm. Inclusief Hollywoodhelden en melodram
4.0;The Blind Side;Alles perfect en smetteloos. The Blind Side is een keurig visitekaartje voor het perfecte Amerikaanse gezin.
2.5;Chloe;Amanda Seyfried laat zien dat ze meer kan dan vrolijk rondhuppelen en zingen, maar heeft de pech dat de film nergens in uitblinkt en snel in de vergetelheid zal raken.
2.5;Eyes Wide Open;Moedig maar ook wat topzwaar drama over een onmogelijke, homoseksuele liefde in orthodox-joods Jeruzalem.
4.0;The Book of Eli;Prachtige beelden en een hoopvolle conclusie in één van de beste apocalyptische films van de afgelopen jaren.
