stars;title;txt
3.0;Aliens vs. Predator ;Prachtig vormgegeven, maar dat is ook alles.
4.0;Gone Baby Gone;Dankzij het acteerwerk en het gebrek aan moraliteit een boeiende, intelligente thriller.
3.0;The Kite Runner;The Kite Runner is een geslaagde en gelaagde boekverfilming, maar desondanks is de lading van de precaire Afghaanse situatie tekortgedaan.
3.5;Bloedbroeders;Dit vakkundig gemaakte debuut met een prima rolbezetting door de jonge cast mist daarmee een smoel.
4.0;Away From Her;Er valt maar weinig aan te merken op deze wijze en indringende film over liefde en herinnering.
3.0;The Bird Can't Fly;Mooie beelden maar schiet in dramatisch opzicht flink te kort.
2.5;Lady Chatterley;Het shockerende boek van D.H.Lawrence, over een lady die het doet met de tuinman, is opnieuw verfilmd.
4.0;Elizabeth: The Golden Age;Gewoon een heel mooie film die zeker gezien moet worden.
3.5;I Am Legend;Tot op tweederde van de film is I Am Legend een intrigerende scifi-horror over de laatste man op aarde. Daarna verzandt de film echter jammerlijk.
4.0; Days in Paris;Ongetwijfeld een van de grappigste films van het jaar.
3.5;Enchanted;Een sprookjesprinses belandt in New York. Zou Enchanted kunnen wedijveren met illustere voorgangers als Sneeuwwitje, Assepoester en Doornroosj
2.5;Carla's List;Carla del Ponte is en blijft een bewonderenswaardige vrouw.
3.0;My Blueberry Nights;Een aardig arthouse-niemendalletje met een kenmerkende sfeer.
3.5;The Golden Compass;Vermakelijke fantasyfilm voor jong en oud.
2.0;Hitman;Inspiratieloze doorsnee actiefilm met kleurloze personages.
