stars;title;txt
4.5;Call Me By Your Name;Hartverscheurend mooi drama over een jongen die worstelt met zijn ontwakende seksuele gevoelens tijdens een vakantie in Italië.
2.5;Ôtez-Moi d'un Doute;Erwan is weduwnaar en grootvader in wording. Hij komt er in deze vlakke tragikomedie achter dat zijn vader niet zijn verwekker is.
3.5;Tokyo Trial;Hervertelling van een onderbelicht oorlogsproces laveert voorzichtig doch doeltreffend tussen documentaire en fictie.
3.5;Beyond Words;De vierde speelfilm van Urszula Antoniak is zowel een persoonlijke als brede visie op de immigratieproblematiek.
2.0;The Commuter;Het filmgezin van Liam Neeson is weer eens in gevaar. Dit keer moet hij de boeven aan boord van een trein te lijf.
4.0;Paradise;Een indringend, in confronterend zwart-wit geschoten oorlogsportret over liefde, wanhoop en de waarde van de mens.
3.0;The Greatest Showman;Het nieuwe jaar wordt ingeluid met een kleurrijke musical. De imposante cast heeft er zichtbaar plezier in.
4.0;You Were Never Really Here;Joaquin Phoenix is vastberaden het kwaad de wereld uit te helpen in deze indringende wereld over een corrupt systeem.
2.5;The Leisure Seeker;Donald Sutherland en Helen Mirren als oud getrouwd koppel dat een roadtrip maakt en hun leven onder de loep neemt.
3.0;Jane;Aapjes kijken zoals nooit tevoren.
3.5;The Long Season;Mooie documentaire over vluchtelingenkamp in Libanon benadrukt de menselijkheid en veerkracht van de inwoners.
4.0;Molly's Game;Van topsporter naar kaartprinses. Het leven van Molly Bloom heeft geresulteerd in een snedige biopic over het illegale pokercircuit.
4.5;The Disaster Artist;James Franco in een glansrol van vreemde snuiter Tommy Wiseau, één van de slechtste filmmakers ooit.
4.0;Jumanji: Welcome to the Jungle;Verrassend leuke actiekomedie met sterke humor, een strak script en een leuke twist op de klassieke lichaamsverwisseling.
3.0;Pitch Perfect 3;Een bijna-valse noot in een muzikale trilogie vol humor en absurditeit.
