stars;title;txt
3.5;Scabbard Samurai;De derde absurde komedie van Japanner Hitoshi Matsumoto is wellicht niet zijn beste, maar vormt een aardige kennismaking met zijn geniaal gestoorde oeuvre.
4.0;Offline;Aangrijpend speelfilmdebuut van Peter Monsaert dat begeleid wordt door een uitstekende soundtrack van de mannen van Triggerfinger.
2.0;Stolen;Nicolas Cage moet zijn dochter zien te redden. Denk aan Taken, maar dan veel slechter.
2.0;Très;Dit lichtkomische drama uit Uruguay communiceert indirect. 25 Watts-regisseur Pablo Stoll moet alle zeilen bijzetten om zijn introverte personages aan de praat te krijgen.
3.5;Les Misérables;Les Misérables is groots opgezet en heeft een cast die zowel acterend als zingend overtuigt, maar is vaak iets te bombastisch en sentimenteel voor zijn eigen goed.
3.0;Gangster Squad;De prachtig aangeklede, goed geacteerde gangsteractie wordt in de weg gezeten door de mager uitgewerkte personages en de verwoede pogingen à la Tarantino cool te doen.
3.0;Hyde Park on Hudson;Lichtkomisch, historisch drama gezien door de ogen van de maîtresse van Franklin D. Roosevelt. De grootste troef is de charmante vertolking van Bill Murray als de president.
1.5;The Awakening;Een bovennatuurlijke thriller die zich afspeelt in een oud landhuis. Valt daar nog eer aan te behalen
2.5;Une Vie Meilleure;Frans drama waarin het voor de hoofdpersoon alleen maar armoediger en uitzichtlozer wordt. De vraag is of het de kijker veel kan schelen.
3.0;Like Someone In Love;Een Japans drama van de vermaarde Iraanse cineast Abbas Kiarostami over de bijzondere band tussen een meisje en een oudere heer.  Lief en ingetogen, maar niet helemaal consequent.
4.0;Finding Nemo 3D;Nog altijd even charmant en ontroerend als tien jaar geleden. De 3D voegt alleen niet veel toe.
2.0;The Hypnotist;De Vikingthriller van Lasse Hallström is een plotmatig rommeltje. De ruwe visuele toon en de nadruk op de mannelijke karakterontwikkelingen gaan niet samen.
2.5;Pitch Perfect;Een muzikale komedie met duidelijke pieken en dalen.
4.0;Paradies: Liebe;Eerste deel van een trilogie over de vrouw en de wanhoop van haar bestaan. Op ruwe, liefdeloze wijze verbeeldt de regisseur van Hundstage het Keniaanse sekstoerisme.
2.0;Silent Hill: Revelation;Het duistere stadje heeft ditmaal meer mist, enge wezens en slachtpartijen, maar minder sfeer dan de voorganger.
