stars;title;txt
5.0;Drive;Een mooi gefilmde, fantastische filmervaring met spectaculaire actie en een sterke soundtrack.
1.0;Dream House;Laat je niet misleiden door de imposante cast. Na een grote onthulling halverwege dondert deze thriller van Jim Sheridan volledig in elkaar.
2.0;In Time;Verrassend uitgangspunt strandt in matig scenario, maar blijft overeind door sterke vormgeving.
3.0;Real Steel;Voorspelbare familiefilm over vechtende robots weet ondanks zijn saaiheid toch te charmeren.
2.0;I Don't Know How She Does It;Kate moet haar gezin met haar drukbezette baan combineren. Een grote kans op de werkvloer zet haar relatie onder druk.
3.5;The Monster of Nix;Korte animatiefilm met een bijzondere vormgeving, maar een iets minder origineel verhaal.
4.0;De Heineken Ontvoering;Deze hoogstaande polderthriller laat zien dat we ons prima met de Amerikanen kunnen meten. Hauer is fenomenaal en benut alle aspecten van zijn rol.
2.0;Impardonnables;Dit Franse relatiedrama is een soepzootje dat om de hete brij heen draait. Het acteerwerk en de setting compenseren nog iets.
1.0;What's Your Number;Een nieuwe aanwinst voor de kelder van de romkoms.
2.0;Medianeras;Dit Argentijnse speelfilmdebuut over de eenzaamheid van de grote stad en het digitale tijdperk barst van de goede ideeën die echter geen eenheid vormen.
4.0;The Adventures of Tintin;Een avonturenfilm zoals een avonturenfilm moet zijn. Steven Spielberg is weer terug.
4.0;The Ides of Marc;De nieuwe regieklus van George Clooney is een indrukwekkend inkijkje in de race naar het Amerikaanse presidentschap. De sterke cast laat zien dat het politieke spel hard en smerig is.
4.0;The Guard;Aparte misdaadkomedie waarin een onorthodoxe Ierse politieagent moet samenwerken met een Amerikaanse FBI-agent om een internationale drugszaak op te lossen.
3.5;Contagion;Epidemie-thriller van Steven Soderbergh doet op zijn beste momenten denken aan Traffic. Onderhoudend en beklemmend drama, met een sterke ensemblecast.
4.0;Almanya - Wilkommen in Deutschland;Beste Duitse film van het jaar is een erg leuk portret van een Turkse familie die in Duitsland probeert te aarden.
