stars;title;txt
2.0;Child 44;Dit eerste deel van de verfilming van de trilogie van Tom Smith over kindermoorden in het Sovjettijdperk smaakt nu niet bepaald naar meer.
3.5;Far From the Madding Crowd;Thomas Vinterberg waagt zich aan een bewerking van de klassieke roman van Thomas Hardy.
4.0;The Dark Horse;Bijzondere biopic over snelschaker Genesis Potini die ondanks zijn manische depressie ontspoorde jongeren op het rechte pad weet te houden.
2.0;Get Hard;Will Ferrell heeft de hulp nodig van Kevin Hart om te kunnen overleven in de gevangenis.
3.0;White Shadow;Een gruwelijk en confronterend verhaal over een jonge albino die zich nergens veilig waant in Tanzania.
2.5;Im the Same, Im an Other;Het tweede deel van een trilogie over gezinsrelaties, verlies en eenzaamheid verdwaalt in lijzig tempo.
3.0;Those Who Feel the Fire Burning;Creatieve, vrij volledige kijk op de vluchtelingenproblematiek van de Middellandse Zee.
3.5;Ex_Machina;Geslaagd regiedebuut van Alex Garland over kunstmatige intelligentie.
3.5;Lost River;Ryan Goslings regiedebuut heeft de Nederlandse bioscopen gelukkig toch gehaald. Al is het maar voor even.
4.0;Les Combattants;Coming-of-agedrama met sterk acteerwerk dat de zaken net even anders bekijkt.
2.0;Tracers;Voor een film met de spectaculaire sport Parkour als middelpunt bevat Tracers genoeg vaart en actie, maar ook niet meer dan dat.
3.0;Im Labyrinth des Schweigens;Ruim vijftien jaar na het aflopen van de Tweede Wereldoorlog zijn veel oorlogsmisdadigers nog niet vervolgd. Een bevlogen jurist besluit tot een klopjacht.
3.5;Kurai Kurai  Tales on the Wind;Speelfilmdebuut van documentairemaakster Marjoleine Boonstra over de bewoners van een droog zoutlandschap in Kirgizië.
2.5;De Ontsnapping;Deze Heleen van Royen-verfilming is slechts een korte ontsnapping uit de werkelijkheid. De tweede helft heeft beduidend meer kwaliteit en inhoud dan de lege eerste.
4.0;De Boskampis;Een heerlijke mix van familiefilm en misdaadkomedie, gemaakt met een vette knipoog.
