stars;title;txt
1.0;Ninja Turtles;De reboot van de Teenage Mutant Ninja Turtles is vooral voor jeugdige bioscoopgangers interessant. Of dit ook de bedoeling van de makers was valt te bezien.
3.0;Magic in the Moonlight;De nieuwe Woody Allen is een zeer aangenaam tussendoortje, dat draait om het ontmaskeren van een charmant charismatisch medium door een zelfingenomen illusionist.
4.0;Club Sandwic;Klein en fijn drama over een moeder en haar vijftienjarige zoon die volwassen begint te worden.
1.5;The Damned;Matig horrorvehikel dat zich in een Colombiaanse herberg afspeelt die een duister geheim verbergt. Alles valt en staat met hoe de vaste horroringrediënten worden samengevoegd.
1.0;De Overgave;Een schaamteloze meelifter op de Vijftig Tinten Grijs-hype. Koste wat kost vermijden.
2.5;Cuban Fury;Gemoedelijke dansfilm, waarbij uitgerekend Nick Forst de voetjes van de vloer gooit. Dit doet hij niet onverdienstelijk in een poging zijn bazin te versieren.
4.5;Guardians of the Galaxy;Marvels grootste gok resulteert in misschien wel hun beste film tot nu toe.
2.5;The Expendables 3;Deel drie van de serie over uitgebluste actiehelden trekt een blik jonge vechters open en dat had bedenker en scenarist Sly Stallone nou net niet moeten doen.
3.5;Jimmys Hall;De nieuwe Ken Loach duikt na The Wind That Shakes the Barley opnieuw in de Ierse geschiedenis. Met een mooi klein verhaal dat de hoofdpersoon iets te veel ophemelt.
2.0;Bird People;Twee vreemdelingen proberen de zin van het leven te vinden en hun uitzichtloze bestaan te ontvluchten. De één door een weloverwogen beslissing, de ander door het lot.
2.0;Lets Be Cops;Flauwe komedie over wat voor lol je allemaal wel niet kan trappen als je je met je beste maatje voordoet als politieagent. Halverwege is de koek wel op.
2.5;Sex Tape;Cameron Diaz en Jason Segel als uitgeblust stel dat per ongeluk hun zelfgemaakte seksvideo digitaal verspreidt.
1.5;And So It Goes;Vijfenzestigpluskomedie met Diane Keaton en Michael Douglas. Als buren die elkaar niet kunnen uitstaan worden ze in elkaars armen gedreven door de komst van een kind.
2.5;L'Homme Qu'On Aimait Trop;Het sterke acteerwerk van de drie hoofdrolspelers voorkomt helaas niet dat André Techinés nieuwste een zeer onevenwichtige indruk maakt.
1.5;Two Jacks;Rommelige en amateuristische bewerking van een kort verhaal van Tolstoj, vertaald naar een moderne setting.
