stars;title;txt
4.5;12 Years a Slave;Verstikkend drama maakt de slavernij voelbaar.
4.0;Lone Survivor;Peter Berg brengt een spannend en onderhoudend oorlogsdrama met goede rollen van Wahlberg, Hirsh, Kitch en Foster.
1.5;Winters Tale;Deze verfilming van Mark Helprins epische roman is een mislukking van minstens zo grote proporties.
2.0;Vampire Academy;Gaat dit de opvolger van de Twilight-reeks worden
3.0;RoboCop;José Padilhas remake mist de nostalgische charme van Verhoevens cultklassieker, maar bevat genoeg nieuwe elementen om fris aan te voelen.
2.5;The Monuments Men;Het vijfde regieproject van George Clooney hinkt op te veel gedachten. De oorlog wordt onderschat en de film is overdreven sentimenteel en fragmentarisch.
2.0;That Awkward Moment;Romantische komedie met een getalenteerde cast, maar een matig scenario.
4.0;A Touch of Sin;IJzersterk bloederig vierluik vol kritiek op modern China.
4.5;The Lego Movie;Letterlijk en figuurlijk steengoede animatiefilm met gevatte humor en heerlijk houterig bewegende figuurtjes. Visueel is het een overdonderende ervaring.
2.5;Kankerlijers;Nederlandse remake van het Spaanse Planta 4a.
3.5;American Hustle;Maar liefst tien Oscarnominaties zorgen voor hoge verwachtingen. Kan American Hustle deze ook waarmaken
2.0;The Legend of Hercules;De eerste Herculesfilm van dit jaar reikt de tweede film de verbeterpunten op een presenteerblaadje aan.
3.5;Only Lovers Left Alive;De eigenzinnige regisseur Jim Jarmusch keert terug in de bioscopen met een film over vampiers.
4.0;L'Inconnu du Lac;Knap geconstrueerde moordthriller, waarbij van meet af aan duidelijk is hoe het zit. Regisseur Guiraudie is vooral geïnteresseerd in motieven.
2.5;Cloudy with a Chance of Meatballs ;Dit animatievervolg is een kleurrijk en creatief vormgegeven avontuur dat grotendeels meelift op de populariteit van het eerste deel. Plotmatig is het een rommeltje.
