stars;title;txt
2.0;Je Me Tue à le Dire;Absurdistische borstenobsessie.
3.0;Remainder;Tom Sturridge moet zijn leven bij elkaar puzzelen nadat hij geheugenverlies heeft opgelopen.
2.5;Fataal;Het thema zinloos geweld wordt aangepakt door een debuterende achttienjarige regisseur, wat al een prestatie op zich is.
4.0;Hedi;Invoelbaar portret van een Tunesische jongeman die voor het eerst in zijn leven een belangrijke keuze moet maken.
3.0;Doctor Strange;Marvel gooit het eens over een geheel andere boeg met een vrij onbekende en lastig te verbeelden superheld. Visueel hoogstaand en met een imposante cast.
4.5;Clas;Razendknap gemaakt drama over Egypte in oproer, geheel gefilmd vanuit een arrestantenwagen. Enerverend, dramatisch hoogstaand, meeslepend en onpartijdig.
3.0;Three Generations;Ramona wil voortaan als Ray door het leven, maar voor zon ingrijpend besluit zijn de handtekeningen van beide ouders nodig.
3.5;L'Économie du Couple;Gesteggel over geld en noodgedwongen samen blijven wonen zijn twee garanties voor drama tussen een gescheiden echtpaar.
3.5;Ouija: Origin of Evil;Onverwachts sterk vervolg dankzij een retrosfeertje en respect voor het genre.
2.0;Hartenstrijd;In de Amsterdamse Pijp slaan twee wanhopige zielen met elkaar aan het daten, maar onder valse voorwendselen. Romkom van Nederlandse bodem voor de rasechte liefhebber.
3.5;In Vrijheid [One Night Stand 2016];Haar verloren zoon is eindelijk terug. Uit Syrië, zo blijkt. Toch hoopt Neziha om het oude leven weer op te pikken.
4.0;Hell or High Water;Spanning en hard geweld worden knap in balans gehouden met mooi menselijk drama in deze moderne western die doet denken aan No Country for Old Men.
2.5;Keeping Up with the Joneses;Aanmodderende genreblend van spionagethriller en komedie, waarin de bijrollen het interessants zijn.
3.0;Genius;Colin Firth en Jude Law als literaire grootheden die tegen alle verwachtingen in een bromance beleven.
4.0;La Fille Inconnue;In de nieuwste van de broers Dardenne draait alles om de vraag of je verantwoordelijk bent - of moet voelen - voor het onbewust negeren van een noodkreet.
