stars;title;txt
3.0;Kidnap;Simpele thriller is ondanks ongeloofwaardigheid best spannend.
1.5;Tulip Fever;De verwelkte versie van een sterk boek.
4.0;Una Mujer Fantástica;Chileens transgenderdrama weet op subtiele wijze een lans te breken voor de LHBTI-gemeenschap.
2.5;The Dark Tower;De eerste verfilming van Stephen Kings magnum opus pakt uit als een vergetelijk tussendoortje.
4.0;Logan Lucky;Steven Soderbergh keert terug met hilarische misdaadfilm.
3.5;The Only Living Boy in New York;Een indringend portret van een twintiger die wordt betoverd door de maîtresse van zijn pa. Met veel fijne acteurs.
3.0;Shot Caller;Van familieman naar hardcore gangster: gevangenisdrama nummer zoveel speelt slim in op de fascinatie van het publiek.
3.0;Kedi;Sprookjesachtige documentaire over zwerfkatten in Istanbul.
5.0;Terminator 2: Judgment Day 3D;Terminator 2 staat in talloze toonaangevende filmlijstjes. En terecht. Ook na zesentwintig jaar en in 3D nog steeds weergaloos.
3.5;The Hitman's Bodyguard;Leuke buddy-actiekomedie met spektakel in de straten en grachten van Amsterdam.
2.5;"Elvis &amp; Nixon";De King en Tricky Dick hebben een bizarre ontmoeting in het Witte Huis.
2.5;Everything, Everything;Een onmogelijke liefde wordt sympathiek in beeld gebracht, totdat het roer om gaat.
2.0;Hampstead;Diane Keaton kruipt achter de geraniums vandaan voor een romance met de zwerver in haar achtertuin.
4.0;Atomic Blonde;Excellerende Charlize Theron maakt menig tegenstander een kopje kleiner in deze heerlijke spionagethriller.
2.0;Annabelle: Creation;Matige prequel op de prequel van The Conjuring wordt nooit echt eng.
