stars;title;txt
3.5;In America;In dit uiterst persoonlijke, sterk geacteerde drama laat regisseur Jim Sheridan onbeschaamd zijn 'wishful thinking' de boventoon voeren.
4.5;The Return of the King;Peter Jackson nam de uitdaging om het op 1 na meest gelezen boek ooit te verfilmen. Hij slaagde erin de geest van Tolkiens werk te vereeuwigen in wat een van de meest ambitieuze en dappere projecten uit de filmgeschiedenis genoemd kan worden.
4.5;Capturing the Friedmans;Capturing The Friedmans is een briljante documentaire.
3.5;Looney Tunes: Back in Action;De voortdurende actie en vaart in de film zorgen ervoor dat je je geen moment hoeft te vervelen.
2.5;S.W.A.T.;"S.W.A.T.[/i] is vooral een heleboel dingen [i]niet[/i]: het is geen originele film, en hij is niet bovengemiddeld stijlvol, hard of grappig. Aan de andere kant is de film ook geen belediging voor de intelligentie van de kijker; het is geen slecht gemaak"
4.5;Master and Commander: The Far Side of the World;Master and Commander: The Far Side of the World is een avonturenfilm met ongebruikelijke diepgang.
4.0;Finding Nemo (OV);Een absolute feelgood-ervaring.
4.0;Good bye, Lenin!;Good bye, Lenin! is een film die afwisselend weemoedig, grappig en dramatisch is, met een sympathieke, naturel acterende cast.
5.0;Kill Bill Vol. 1;Dit virtuoze kunststukje is zonder enige twijfel de meest opwindende film van het jaar.
2.0;The Matrix Revolutions;Je zou bijna willen dat Neo in het eerste deel de blauwe pil had genomen, en niet de rode.
4.0;Mystic River;Vijfentwintig jaar later brengt nog een afschuwlijke gebeurtenis de drie oude vrienden weer bij elkaar. De dochter van Jimmy wordt bruut vermoord. Dave wordt onder wel heel verdachte omstandigheden beschouwd als mogelijke dader en Sean wordt als recherch
5.0;Alien R.I.;Alien blijkt  ik kan niet anders zeggen  inderdaad een tijdloos meesterwerk, een klassieker.
4.0;Intolerable Cruelty;Hoewel het één van de minste films van de Coens is, is het nog altijd één van de betere films van dit jaar, en al helemaal één van de beste komedies van dit jaar.
3.0;Phileine Zegt Sorry;Deze film doet wat je er van mag verwachten, met vindingrijkheid en enthousiasme, en is de moeite waard als je in bent voor een vlotte chick flick van eigen bodem.
1.0;Bad Boys II;Wat een gedrocht van een film.
