stars;title;txt
3.5;The Best Exotic Marigold Hotel;Sympathieke film over zeven Britse senioren die vertrekken naar een luxueus resort in India, dat toch niet helemaal blijkt te zijn wat de folder beloofde.
1.0;Quiz;De nieuwe thriller van Dick Maas zit vol met slechte grappen, houterig acteerwerk en een dramatisch script: zoals we van hem gewend zijn dus.
3.5;Intouchables;Na het overweldigende succes in Frankrijk mag nu ook de Nederlandse kijker van deze fijne film genieten.
3.5;Anton Corbijn Inside Out;Een intiem en oprecht portret van een van de bekendste fotografen ter wereld, die nog steeds een nuchtere Hollandse instelling heeft.
1.5;W.E.;De tweede film van Madonna als regisseur is een rommelige uitwerking van twee conflicterende verhaallijntjes die geforceerd gekoppeld worden. De vorm overschreeuwt de inhoud volledig.
3.5;The Hunger Games;Dit geslaagde eerste deel van een nieuwe jeugdtrilogie speelt nog erg op safe. Het extra cachet komt van de uitstekend acterende hoofdrolspelers.
3.5;Chronicle;Niet de topper waar velen op hoopten, wel een lekker tussendoortje.
4.5;Monsieur Lazhar;Publieksfavoriet in Rotterdam is een schitterende film over een Algerijnse man die les geeft in een klas waarvan de lerares net zelfmoord heeft gepleegd.
3.0;A Dangerous Method;David Cronenbergs nieuwste psychologische thriller blijft erg lang aan de oppervlakte. Gelukkig wordt dat in het laatste half uur nog rechtgetrokken.
2.0;Black Gold;Jean-Jacques Annauds nieuwste is een langdradige woestijnsoap die wel erg veel tijd in de opbouw stopt. De aandacht is waarschijnlijk al verslapt wanneer de actie losbarst.
3.0;Wanderlust;Paul Rudd en Jennifer Aniston besluiten hippie te worden.
4.0;I Am a Woman Now;Deze documentaire van Michiel van Erp laat ons kennismaken met vijf dames die door een Franse arts een sekseverandering hebben ondergaan. Puur, respectvol en oprecht.
3.0;Big Miracle;Drew Barrymore redt de walvissen in dit op waarheid gebaseerde verhaal.
3.0;John Carter;Disneys sciencefictionavontuur is visueel groots opgezet, maar weinig meeslepend.
3.0;"Extremely Loud &amp; Incredibly Close";Deze boekverfilming heeft in theorie alles in zich om een meesterwerk te zijn. Het mooie schrijf- en acteerwerk wordt echter overschaduwd door de rommelige aanpak.
