stars;title;txt
3.0;Kingsman: The Golden Circle;Deel twee in de Kingsman-reeks richt zich méér op cartooneske actie dan op verdere ontwikkeling van de personages.
4.5;Tulipani;Mike van Diem is gelukkig terug met een weergaloos magisch verhaal over een Zeeuwse boer in Italië.
3.5;Victoria and Abdul;De Indiase 'Munshi' van koningin Victoria zet het hof op stelten.
4.0;City of Ghosts;Aangrijpende documentaire volgt een groep dappere Syriërs in hun online strijd tegen IS.
4.0;mother!;Darren Aronofsky's nieuwe koortsdroom is een knap staaltje cinema op de vierkante meter.
4.5;Wind River;Bloedstollende misdaadthriller die uitblinkt door sensationeel goed schrijfwerk van regisseur-scenarist Taylor Sheridan.
3.5;Gifted;Mooi familiedrama met prachtige rollen, vooral van het jeugdige hoofdrolspeelstertje.
1.5;Safari;Hoe het prachtigste van de natuur het slechtste in de mens naar boven kan halen...
2.0;Bella Donna's;Drie vriendinnen werken in deze onevenwichtige puberale komedie de bucketlist van hun overleden vriendin af.
4.0;It;Bill Skarsgård is angstaanjagend als horrorclown Pennywise in deze geslaagde remake.
4.0;The Beguiled;Sofia Coppola's nieuwste film is een kostuumthriller die overloopt van het oestrogeen.
2.5;Girls Trip;Vier vriendinnen van boven de veertig halen de banden aan, maar doen dit met veel puberale humor.
4.0;The Net;Een interessante vis in het water met een actueel tintje!
1.0;Spaak;Wat kan hij presenteren en zingen die Tim Douwsma.
3.0;American Made;Barry Seal doet klusjes voor zowel de CIA als drugskartels. Cruise is op dreef in de actiemodus, maar beperkt als karakteracteur.
