stars;title;txt
3.5;The Shallows;Spannend en pretentieloos zomervermaak, waarin Blake Lively in bikini de strijd aangaat met een overtuigende CGI-haai.
2.5;War Dogs;Oorlog is big business voor wapenhandelaars Miles Teller en Jonah Hill.
4.0;Julieta;De twintigste film van Pedro Almodóvar is opvallend ingetogen en staat met beide voeten op de grond. Een nieuwe richting voor de Spanjaard.
2.5;Les Premiers les Derniers;In Wallonië is het uitzichtloosheid troef als twee premiejagers een mobieltje met gevoelige info moeten zien te ontfutselen van twee verloren zielen die geloven in het einde der tijden.
2.5;Skiptrace;Jackie Chan wil maar niet ouder worden, maar zijn houdbaarheidsdatum komt in zicht.
2.5;Equals;In de toekomst is er geen plek meer voor emotie. Wat doe je dan als je verliefd wordt? Een treurig en klinisch beeld wordt geschetst in dit scifidrama.
3.0;Out of Love;Veelbelovend debuut van Paloma Aguilera Valdebenito over twee geliefden die elkaar vinden en weer kwijtraken, in een romance die even vurig als destructief is.
3.0;Café Society;In de nieuwe Woody Allen probeert een groentje voet aan de grond te krijgen in het Hollywood van de jaren dertig terwijl hij zich verliest in een onmogelijke verliefdheid.
4.0;Dukhtar;Emotioneel en intens drama uit Pakistan over een moeder die wil voorkomen dat haar tienjarige dochter wordt uitgehuwelijkt om een stammenstrijd te beslechten.
3.0;Bad Moms;Mila Kunis en co zetten als ontspoorde moeders de bloemetjes buiten.
3.0;Suicide Squad;De slechteriken strijken over hun gitzwarte hart en verenigen zich om het vergaan van de wereld te voorkomen. Grote namen en veel gestoorde gekken.
3.5;Les Chevaliers Blancs;Westerse hulporganisaties in Afrika: witte ridders of gewoon kidnappers? Dat is de centrale vraag in dit deels waargebeurde Frans-Belgische drama.
2.5;Chronic;Een verpleger identificeert zich met zijn patiënten om maar niet aan zichzelf te hoeven werken. Tim Roth vertolkt een introverte onpeilbare hoofdrol.
4.0;Samuel in the Clouds;Fraai geschoten portret van een skiliftbediende op eenzame hoogte.
2.5;The Forbidden Room;Experiment van Guy Maddin begint fascinerend en leuk, maar wordt na verloop van tijd vermoeiend en vervelend.
