stars;title;txt
1.0;Going the Distance;Saaie, voorspelbare romantische komedie waar je beschamend bij wegkijkt.
3.5;Machete;Wat begon als een faketrailer wordt nu voorgezet als film. Zonder de bemoeienissen van een grote filmstudio kon Rodriguez ongeremd te werk gaan.
4.0;A Somewhat Gentle Man;Noorse film met de bekende Zweedse acteur Stellan Skarsgård in de hoofdrol is een heel aardig en geestig portret van een man die net uit de gevangenis is ontslagen.
1.0;Grown Ups;Dat Adam Sandler ouder is geworden, blijkt al uit het scenario dat hij schreef. Het is saai, ongeïnspireerd en bovenal niet grappig.
3.0;Liberté;De uitroeiing van de zigeuners door de nazis is het onderwerp van de nieuwste film van Tony Gatlif, sinds jaar en dag de chroniqueur van de verguisde zigeunercultuur.
3.0;Four Lions;Komedie over terrorisme is erg geestig, maar heeft wel wat problemen de juiste toon te vinden.
3.5;Piranha 3D;Horrorregisseur Alexandre Aja is terug met wat best eens de boeken in zou kunnen gaan als de bloedigste film ooit. En het is nog leuk ook.
4.0;Symbol;Eén van de verrassendste, origineelste en grappigste films van het jaar.
2.0;Shanghai;Japanse machthebbers, gangsters en Amerikaanse spionnen: in het Shanghai van Mikael Håfström is het helaas vooral een rommeltje.
3.0;Vreemd Bloed;Speelfilmdebuut van Johan Timmers is een vleeswording van een absurde realiteit. En dat is in dit geval positief.
3.0;La Rafle.;Waargebeurde verhalen uit het Parijs van 1942. Helaas is het ene minder interessant dan het andere.
3.5;C'Est Déjà L'Été;Martijn Maria Smits schetst in zijn eerste speelfilm een rauw en mistroostig portret van een arbeidersgezin in een Belgische industriestad.
4.5;Io Sono L'Amore;Tilda Swinton straalt zoals nooit tevoren in dit prachtige Italiaanse melodrama, nu al dé verrassing van dit filmjaar.
4.5;El Secreto de Sus Ojos;Winnaar van de Oscar voor beste niet-Engelstalige film combineert op indrukwekkende wijze spannende misdaadelementen met zinderende romantiek.
3.0;After.Life;Spannende thriller die beter was geweest als er minder vragen onbeantwoord waren gebleven.
