stars;title;txt
2.0;Green Lantern;Tweehonderd miljoen pompte Warner Bros. in Green Lantern, maar dat geld ging helaas niet in de kwaliteit van de film zitten.
4.0;The Conspirator;Wie de geschiedenis kent zal zich door het verhaal niet kunnen laten verrassen, maar onder de oppervlakte is het historische rechtbankdrama van Robert Redford nog altijd actueel.
3.0;A Family;Deens familiedrama heeft een sterke cast en een aantal mooie momenten, maar echt pakkend wordt het zelden.
2.5;De Smurfen;Met de animaties zit het wel smurf maar het plot getuigt niet bepaald van veel creativiteit. Gelukkig smurft de film zichzelf niet al te serieus.
3.0;Captain America: The First Avenger;Visueel uitstekend verzorgd spektakel, dat jammer genoeg clichématig in elkaar is gezet.
4.0;Schlafkrankheit;Meerdere lagen waarin complexe themas worden aangehaald, subtiel geregisseerd, en met een glansrol voor Pierre Bokma.
5.0;Le Gamin au Vélo;Het lijkt zon simpel verhaal, maar Le Gamin au Velo is een meesterwerk en een van de beste films van dit jaar.
3.0;The Beaver;De meeste aandacht zal ongetwijfeld uitgaan naar Mel Gibson met zijn handpop, maar het zijn twee andere acteurs die de meeste indruk achterlaten in The Beaver.
3.0;Attack the Block;Het uitgangspunt van deze sci-fi komedie is erg leuk gevonden, maar het lukt debuterend regisseur Joe Cornish niet altijd de film in balans te houden.
3.5;Harry Potter and the Deathly Hallows: Part ;Vol actie en flashbacks is de laatste Harry Potter bijna geheel bevredigend.
3.0;La Conquête;Goed acteerwerk in deze suggestieve kijk achter de schermen bij de verkiezingsstrijd van Sarkozy, maar actuele kritiek wordt helaas achterwege gelaten.
3.0;Il Grande Sogno;De Italianen blijven maar terugkijken op hun eigen geschiedenis in deze aardige studentenfilm, die ondanks het thema nooit echt ontbrandt.
2.0;Water Children;Het wonder van de vruchtbaarheid is het onderwerp van deze korte documentaire die in een museum meer op zijn plaats was geweest.
4.0;Bridesmaids;Laat je niet misleiden door de titel, want Bridesmaids is een verrassend grove komedie die bewijst dat echt goede komedies voor mannen én vrouwen geschikt zijn.
4.0;Arrietty;Een zwak plot weerhoudt Arrietty er niet van grote indruk te maken met zijn schitterende beelden en intrigerende personages.
