stars;title;txt
3.5;Laurence Anyways;Hoewel Dolans pronkende stijl af en toe weer de overhand krijgt, komt zijn derde film solide en overtuigend over. Vooral het acteerwerk is knap in dit transseksualiteitsdrama.
2.0; Days in New York;Schoonfamilie op bezoek is altijd moeilijk, maar vooral als je ze niet kan verstaan.
2.0;The Possession;De zoveelste tandeloze horrorfilm over een bezeten meisje.
4.0;Ruby Sparks;Hartverwarmende romantische komedie van de makers van Little Miss Sunshine over een door een schrijver gecreëerde droomvrouw die tot leven komt.
4.0;Detachment;Adrien Brody excelleert als getergde leraar in sterk, maar gitzwart drama van Tony Kaye, de regisseur van American History X.
4.0;Ted;Een ongebruikelijke driehoekskomedie met als spil een bierzuipende, blowende, grofgebekte teddybeer.  Absurd, vreemd en uitermate komisch. Van de maker van Family Guy.
4.0;The Story of Film;Indrukwekkende, vijftien uur lange documentaire over de filmgeschiedenis is niet zonder gebreken, maar desondanks een must voor elke filmliefhebber.
2.0;À Perdre la Raison;Dit Franse gezinsdrama twijfelt al net zo veel aan zichzelf als de hierin opererende moeder die de wanhoop nabij is.
3.0;Barbara;Ongrijpbaar en onheilspellend Stasidrama over een arts met vluchtplannen die voortdurend op haar hoede moet zijn in haar nieuwe woon- en werkomgeving.
2.5;Berliner Tagebuc;Filmisch reisverslag verzuimt aangehaalde thema's boeiend uit te werken.
3.5;Your Sister's Sister;Sympathieke film met goed uitgewerkte personages weet veel te bereiken met weinig materiaal.
3.0;De Verbouwing;Een prima thriller met de gebruikelijke plotelementen van Saskia Noort die weinig bijzonders te bieden heeft, maar ook niet veel fout doet.
3.0;The Bourne Legacy;Tony Gilroy heeft veel gepraat en uitleg nodig om dit nieuwe deel uit de reeks op gang te brengen, maar zorgt evengoed voor een degelijke actiethriller.
4.0;The Angel's Share;Ken Loach doet weer waar hij het best in is: kleine verhalen vertellen over mensen die het niet meezit.
2.5;Ronal the Barbarian;Puberale animatiefilm van Deense makelij parodieert er lustig op los en spreekt zo zowel jongeren als volwassenen aan. Het levert een mix van leuke vondsten en missers op.
