stars;title;txt
4.0;Star Wars: The Force Awakens [recensie 1];Nieuwe start voor de franchise, en wat voor een!
4.0;Carol;Far from Heaven-regisseur Todd Haynes keert terug naar de jaren vijftig voor opnieuw wat verboden liefde.
4.0;Our Little Sister;Een Japanse chick flick met een vleugje drama, waar zussen wereldwijd zich in zullen herkennen.
2.0;A Walk in the Woods;Robert Redford en Nick Nolte worden verkwanseld in deze dramedy over een stoutmoedige wandeltocht.
4.5;Les Enfants du Paradis;Deze Franse klassieker werd gemaakt tijdens de Tweede Wereldoorlog en is nog steeds een onderhoudende, meeslepende ervaring. De rol van de vrouw is zeer achterhaald.
2.0;Mannenharten ;Eén groot cliché, maar juist daarom goed voor tijdens de feestdagen.
3.5;Krampus;Kerstmonsterfilm met mooie praktische effecten van Weta. Enigszins uit balans voor ervaren kijkers maar onverwacht gruwelijk voor jong publiek.
3.5;Publieke Werken;Kun je de vooruitgang stoppen en moet je daarbij vasthouden aan een illusie? Het leidt zowel tot hoop als waanzin in deze degelijke boekverfilming van Joram Lürsen.
2.5;In the Heart of the Sea;Rauwe vertelling van de waargebeurde ramp waar Herman Melville zijn roman Moby Dick op baseerde. Ron Howards nieuwste heeft de emotionele impact van zeeschuim.
4.0;Rams;In IJsland vechten twee gebrouilleerde broers elkaar de tent uit met als inzet hun prijswinnende rammen. Dan breekt er een ziekte uit en moeten ze de handen wel ineenslaan.
3.0;Bon Bini Holland;De eerste speelfilm van Jandino Asporaat gaat alle kanten op, maar is door een aantal sterke doch eendimensionale typetjes best aanstekelijk.
4.0;Reis Naar het Noorden;Klassiek familieavontuur over een meisje dat haar grootvader achterna reist naar de Noordpool.
3.0;Dummie de Mummie en de Sfinx van Shakaba;Dummies tweede film is precies wat je ervan kunt verwachten: een enigszins onevenwichtig verhaal, vormgegeven in tal van prachtige polderplaatjes.
4.0;Snoopy en Charlie Brown: De Peanuts Film;Ravissante animatiereprise brengt dankzij een respectvolle aanpak en prachtige visuele technieken een als vanouds volwassen humor.
4.0;Steve Jobs;Sterke drieakter met emotionele climax over de welbekende Apple-gigant. Vol cynische en humorvolle dialogen dankzij Aaron Sorkin en Michael Fassbender.
