stars;title;txt
4.5;45 Years;Een tergend pijnlijke, maar beeldschone ontleding van een schijnbaar perfect huwelijk.
3.5;"Félix &amp; Meira";Bedachtzaam portret van een ontluikende liefde.
2.0;Knight of Cups;Sfeervolle shots zijn er genoeg. Maar Terrence Malick lijkt hoe langer hoe minder rekening te houden met zowel cast als publiek.
4.0;The Lesson;Zeer aangrijpend drama met wortels in de werkelijkheid.
3.5;Everest;Een barre trektocht naar het topje van de wereld.
3.5;Slow West;Debuutfilm van MacLean met een leuke rol van Michael Fassbender is een fijne mix van western, komedie en thriller.
3.5;Maze Runner: The Scorch Trials;Het middendeel van de Maze Runner trilogie strijkt een aantal plooien van het eerste deel glad, maar maakt ook weer nieuwe kreukels.
3.5;Underdog;Een nieuw aangestelde huishoudster belandt in een driehoeksverhouding met vader en tienerdochter.
2.5;Refugiado;Een zwangere moeder en haar zoon zijn op de vlucht voor een echtnoot annex vader met losse handjes.
3.5;Nelsons N°5;De Letse Andris Nelsons maakt een uitstapje naar Amsterdam om het Koninklijk Concertgebouworkest te dirigeren in de uitvoering van de vijfde symfonie van Sjostakovitsj.
2.5;The Visit;M. Night Shyamalans nieuwste is een aardige opsteker na zijn laatste paar films, maar helaas nog lang geen terugkeer naar zijn oude niveau.
3.0;Southpaw;Jake Gyllenhaal heeft hard geknokt om een aan lager wal geraakte bokser te vertolken, maar die inspanning wordt niet beloond met een creatief en diepgravend scenario.
2.0;Schone Handen;Jeroen van Koningsbrugge heeft betere dramatische rollen gespeeld dan die van een drugsvader met een vet Amsterdams accent.
4.0;Seymour: An Introduction;Ethan Hawke maakte een intiem en inspirerend portret over pianoleraar Seymour Bernstein.
4.0;The Wolfpack;Intrigerende documentaire over zeven kinderen die jaren niet buiten kwamen en de wereld enkel kenden uit films.
