stars;title;txt
3.5;The Sun (Solntse);Sokoerov stelt ons op de proef met zijn frustrerende tempo en voorliefde voor onderbelichting, maar na een haast niet door te komen begin is het Ogatas fascinerende acteerprestatie die de film toegankelijk maakt en soms zelfs voor een lach zorgt.
3.5;J'ai vu tuer Ben Barka;Minder goed in geslaagd dan in eerste instantie lijkt.
4.0;The Great Yokai War;Miike Takashi heeft met The Great Yokai War weer eens een volkomen krankzinnige film afgeleverd.
2.5;Gucci Crackheads Battle Nihilism;Intiem portret van een aan cocaïne verslaafde vrouw in San Francisco, die gevangen zit in haar negatieve wereldbeeld.
4.5;13 (Tzameti);Een ijzersterke film over een clandestien spel met de hoogst denkbare inzet.
2.0;La perrera;De film verzuimt zijn loomheid en het gebrek aan relevante dialogen en handelingen te compenseren met iets als humor of betekenis.
3.5;Grain in Ear;Deze Chinees/Koreaanse coproductie doet denken aan het Italiaanse neo-realisme dat aan het eind van de jaren veertig van de 20ste eeuw even in zwang was.
1.5;Jesus The Revolutionary;Hesus Mariano is een kunstzinnige scherpschutter die in eerste instantie bij de rebellen hoort maar door verraad tussen de strijdende partijen in komt te staan.
2.0;The Silent Holy Stones;Een Tibetaanse jongen wordt in een klooster opgeleid tot Boeddhistische monnik, maar eigenlijk kijkt hij liever naar de televisie.
2.0;Tideland;Bovenal een inhoudsloze stijloefening die werkte dankzij veel zwarte humor.
2.0;Writing on the Eart;Onnavolgbare waanzin van de zelfverklaarde nieuwe generatie van Iraanse filmmakers.
4.0;The Great Ecstasy of Robert Carmichael;Het debuut van de 26-jarige Engelsman Thomas Clay is de meest schokkende film van dit filmfestival.
3.0;Bad News Bears;Zoethoudertje dat niemand echt zal opwinden, maar ook weinig mensen echt teleur zal stellen.
4.0;The Lost Hum;Een rauwe moraalvertelling met opvallend einde.
3.5;Pusher III;Helaas minder goed dan zijn twee voorgangers.
