stars;title;txt
4.0;Het Geheim;Voortreffelijke familiefilm van Joram Lürsen is misschien wel de beste Nederlandse productie van dit jaar.
3.0;Scott Pilgrim vs. the World;Een liefdesverklaring aan de gelijknamige strip (het bronmateriaal) die iets te veel op een oude arcadegame lijkt, maar toch behoorlijk leuk is.
4.5;Buried;Levend begraven worden, het gegeven werd nog nooit zo effectief toegepast als in Buried. Bij het verlaten van de bioscoopzaal zul je snakken naar adem.
5.0;Winter's Bone;Een zeldzaam genuanceerde en authentieke thriller die tot de beste films van 2010 kan gerekend worden.
2.0;De Eetclub;Met de wijnvoorraad die er in De Eetclub doorheen gaat, zou je een flinke kelder kunnen vullen.
3.5;Año Bisiesto;Winnaar van de Gouden Camera in Cannes is rauw, bij vlagen schokkend en seksueel bijzonder expliciet.
3.5;Dik Trom;Verrassend leuke familiefilm van debutant Arne Toonen is zo zoet dat het glazuur bijna van je tanden springt.
4.0;Fair Game;Politieke film van Doug Liman, regisseur van The Bourne Identity, maakt vooral indruk op het persoonlijke vlak.
2.5;El Mal Ajeno;Stijlvaste Spaanse thriller over een arts met helende krachten zal over een paar jaar vast en zeker een Amerikaanse remake krijgen.
4.0;Des Hommes et Des Dieux;Meest succesvolle Franse film van 2010 laat voor de verandering eens zien hoe mooi geloof kan zijn.
3.5;Harry Potter and the Deathly Hallows: Part 1;Onaf, onevenwichtig en te lang als losstaande film, maar er valt nog veel te genieten.
2.0;Sint;Wie van de platte, oer-Hollandse humor van Dick Maas houdt en graag een Zwarte Piet onthoofd ziet worden, mag Sint absoluut niet overslaan.
5.0;Another Year;Eenzaamheid deed zelden meer pijn om naar te kijken dan in dit nieuwe meesterwerk van Mike Leigh.
3.0;The Other Guys;Buddycopfilm op zn Will Ferrells: totaal over de top en dat werkt best aardig.
4.0;Mother and Child;Naomi Watts en Annette Bening schitteren in deze ontroerende, eerlijke film vol sterke vrouwen.
