stars;title;txt
4.5;Loving Vincent;Dit spektakelstuk gebaseerd op het werk van Vincent van Gogh was een helse productieklus, maar het resultaat is verbluffend.
2.5;The Mountain Between Us;Kate Winslet en Idris Elba zijn op elkaar aangewezen na een vliegtuigcrash in de bergen. Deze boekverfilming gaat snel bergafwaarts.
4.0;A Gentle Creature;De sombere uitputtingsslag van een vrouw tegen een corrupt gevangenissysteem als symbool voor de Russische samenleving.
3.0;Unwanted;Kosovaars/Nederlands drama stelt de vraag: is oorlog ooit voorbij voor degenen die het meemaken
3.0;White Sun;Kalm, observerend familiedrama uit Nepal. Weer eens wat anders, maar ook niets bijzonders.
2.0;Geostorm;Dean Devlin blijkt moeilijk te kunnen ontsnappen aan de schaduw van Roland Emmerich.
3.0;The Glass Castle;Harrelson schittert in een fascinerend onevenwichtig vader-dochterverhaal over verantwoordelijkheid, misbruik en liefde.
4.0;Brigsby Bear;Aansprekende feelgoodfilm bewijst dat je nooit het kind in jezelf moet verliezen.
3.5;Kleine IJstijd;Tragikomedie, gefilmd in guerrillastijl, over oude vrienden die in een landhuis een overleden bandlid herdenken.
2.0;Weg Van Jou;Stadsmeisje vertrekt naar Zeeland en moet flink afzien. De Zeeuwen komen er niet best vanaf.
2.0;Home Again;Daar is ze weer: de moderne huisvrouw die alles bezit wat haar hartje begeert, maar toch zielsongelukkig is met haar leventje.
3.5;Daphne;Boeiende Britse film waarin een stuurloze jonge vrouw langzamerhand een nieuwe impuls aan haar leven leert te geven.
4.5;Good Time;Intens spannende misdaadthriller die de kijker voortdurend op het verkeerde been zet.
2.5;American Assassin;Typisch stukje hersenloos Amerikaans spierballenvertoon met een vermakelijke wisselwerking tussen een broekie en een ervaren rot.
2.5;Alles voor Elkaar;Op je dertigste is je leven af. Zo niet, dan ten minste voordat al je vriendinnen dertig zijn.
