stars;title;txt
2.5;Foxcatcher;Bennett Miller geeft zijn acteurs weer volop gelegenheid om Oscarnominaties te vergaren, maar verzuimt de kijker een boeiende film voor te schotelen.
4.0;Turist;Wat zou jij doen als je met je gezin zit te eten en er een lawine op je afkomt? In deze cynische komedie zet de dreigende ramp de stereotiepe man-vrouwverhouding op zijn kop.
3.0;Selma;Historisch, biografisch drama over de drie marsen van Selma naar Montgomery onder leiding van Martin Luther King. Inzet: het kiesrecht voor de zwarte bevolking.
4.0;Zuric;Tour de force van een debuterende Wende Snijders in een intiem en overrompelend drama van regisseuse Sacha Polak.
3.0;Mortdecai;Vlotte en maffe misdaadkomedie komt met een hoop weg, maar het wordt hoog tijd dat Depp eens een ander typetje gaat spelen.
2.0;Boy 7;Deze verfilming van het populaire boek van Mirjam Mous zorgt voor veel verwarring.
2.0;Fifty Shades of Grey;Verfilming van pulproman van E.L. James is een combinatie van Pretty Woman en 9½ Weeks.
4.0;Kingsman: The Secret Service;Deze charmante spionnenkomedie van de makers van Kick-Ass laat exact de juiste balans van humor, karakterontwikkeling en actie zien.
4.0;A Most Violent Year;Subtiel en tot het einde toe spannend psychologisch misdaaddrama over de keerzijde van de American dream. Van de regisseur van Margin Call en All is Lost.
4.0;The Voices;Als je naar stemmen in je hoofd luistert, luister dan naar degene die zeggen dat je deze film moet gaan zien.
2.0;The Woman In Black: Angel of Deat;Weinig enerverende sequel die zich enkele decennia na de gebeurtenissen uit het eerste deel afspeelt.
2.0;Lifelong;In de tweede film van Asli Özge valt een huwelijk uit elkaar te midden van symbolische architectuur en kunst.
2.0;National Gallery;Deze drie uur durende rondleiding door de imposante schilderijencollectie van The National Gallery in Londen ontbeert een duidelijke richting of verhaal.
4.5;Big Hero 6;Disneys meest ontroerende film sinds The Lion King.
5.0;Paddington;Grappig, creatief en hartverwarmend. Paddington is een pretpakket voor jong én oud.
